,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
14,128,10000,PQ,4,64,,0.9976976462831764,0.0010986157067630123,Sift1M,1.4387521743774414,0.0027,0.006200000000000001,0.0035015625000000003,0.002847325619523301,12063375.763885038,20951156.90257251,True,256,,0.48046875,0.91015625,1.0,1.0,0.80078125,1.0,1.0,0.15585601108379374,93776.12199840104,149394541.8182867,306.2288322599701,
15,128,10000,PQ,8,8,,0.9896895589813383,0.005976952280921207,Sift1M,1.8090829849243164,0.0075,0.0204,0.010531250000000002,0.009666802486474006,47831752.69499431,73923436.58284728,True,256,,0.23828125,0.7265625,0.9921875,1.0,0.5703125,0.9765625,1.0,0.3964530748252022,404392.20476538775,646214909.6981877,635.9182711562446,
16,128,10000,PQ,8,16,,0.9956959425926313,0.002369978417372988,Sift1M,2.132139205932617,0.0033,0.0078,0.004187890625,0.002921373593968616,20449202.884349,31705240.8385554,True,256,,0.3984375,0.88671875,1.0,1.0,0.7265625,0.99609375,1.0,0.08617799280383495,16256.588752436053,25286481.84739825,127.50129931020149,
17,128,10000,PQ,8,32,,0.9985915206275024,0.0007539868621897536,Sift1M,2.7255380153656006,0.0019,0.00375,0.0022808593750000003,0.0012777180142639491,6682049.562065421,10816186.087905254,True,256,,0.61328125,0.97265625,1.0,1.0,0.90625,1.0,1.0,-0.169793580341604,84221.51739201578,133572825.84485853,290.20938744664295,
18,128,10000,OPQ,4,16,False,0.9867351055145264,0.007069792598485947,Sift1M,0.9863510131835938,0.01055,0.0325,0.015145312499999999,0.014528960085028238,62164796.0,97403936.0,True,256,20.0,0.26171875,0.65234375,0.94921875,1.0,0.54296875,0.89453125,1.0,0.17338331043720245,81094.8515625,125293896.0,284.7714538574219,
19,128,10000,OPQ,4,32,False,0.9935495853424072,0.0033920658752322197,Sift1M,1.0713589191436768,0.0052499999999999995,0.01485,0.007555078125,0.007352431942061517,31241138.0,48987388.0,True,256,20.0,0.3359375,0.796875,0.99609375,1.0,0.6640625,0.98828125,1.0,-0.18674524128437042,72551.1640625,114998232.0,269.35321044921875,
20,128,10000,OPQ,4,64,False,0.9979122877120972,0.0009589932742528617,Sift1M,1.2319660186767578,0.0025,0.0056500000000000005,0.0031859374999999995,0.0022701436619944892,10246808.0,17189222.0,True,256,20.0,0.49609375,0.921875,1.0,1.0,0.84375,1.0,1.0,-0.08763480186462402,27414.16015625,43257996.0,165.57217407226562,
21,128,10000,OPQ,8,8,False,0.9907528162002563,0.005132013466209173,Sift1M,1.455122947692871,0.0060999999999999995,0.01705,0.00868984375,0.007985874637482479,42625040.0,66050564.0,True,256,20.0,0.2578125,0.76953125,0.984375,1.0,0.6171875,0.953125,1.0,0.1823834329843521,113956.4765625,180405024.0,337.57440185546875,
22,128,10000,OPQ,8,16,False,0.996010422706604,0.0021458310075104237,Sift1M,1.5318350791931152,0.0031,0.0068,0.0038222656250000006,0.0024994867332001104,18742352.0,29091864.0,True,256,20.0,0.40625,0.90234375,1.0,1.0,0.77734375,0.99609375,1.0,-0.1500006914138794,64376.7890625,102313920.0,253.72573852539062,
23,128,10000,OPQ,8,32,False,0.9988306760787964,0.0006030254880897701,Sift1M,2.0777549743652344,0.0019,0.0033,0.002069921875,0.0009933733532244986,5516674.5,8893286.0,True,256,20.0,0.58984375,0.9765625,1.0,1.0,0.9375,1.0,1.0,-0.0015070241643115878,332.270751953125,392397.6875,18.228296279907227,
