,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
0,512,10000,Bolt,4,16,True,0.8771409622787641,0.04336472949973446,LabelMe,5.157639980316162,0.0259,0.0631,0.032567000000000006,0.026946883140727056,110599.23782284895,114934.57251681788,True,200,0.0,0.12,0.405,0.86,1.0,0.27,0.775,0.995,363.7909845798147,183596.75235446947,47091528.382307865,226.39097131493278,16.0
1,512,10000,Bolt,4,32,True,0.8886480623260192,0.04071046000348425,LabelMe,5.052747964859009,0.0179,0.062439999999999996,0.0275095,0.02685724966838563,137648.77487322764,140784.254355544,True,200,0.0,0.17,0.535,0.95,1.0,0.41,0.885,1.0,407.24587210087856,215133.16113320683,42885031.51734077,221.99991168917532,16.0
2,512,10000,Bolt,4,64,True,0.9146778724480559,0.03051815351268763,LabelMe,5.048409938812256,0.00885,0.024569999999999995,0.0116835,0.009599582165386158,423796.13393344806,396194.1200630341,True,200,0.0,0.28,0.755,0.99,1.0,0.585,0.98,1.0,732.8248387226813,627266.7139361368,71633936.52918085,300.3905286243452,16.0
3,512,10000,PQ,4,16,,0.8804274401719566,0.04244308863832422,LabelMe,4.682620048522949,0.0246,0.07404,0.0343005,0.0309771633586744,0.058792268893868384,0.08631060654100407,True,200,,0.11,0.38,0.865,1.0,0.265,0.76,0.99,-0.24909046307783286,0.4377122073004907,318.1773277097585,0.6129161023371481,
4,512,10000,PQ,4,32,,0.8930774567016823,0.038928874752024195,LabelMe,4.895730018615723,0.017,0.056049999999999996,0.024840499999999998,0.023392755497161934,0.05199453884982626,0.07832009292659957,True,200,,0.185,0.55,0.925,1.0,0.37,0.845,1.0,-0.23176750996768156,0.35670697004202717,258.90719766940083,0.5504459931413869,
5,512,10000,PQ,4,64,,0.9154384245370742,0.03052337844170454,LabelMe,5.272351980209351,0.0085,0.02361,0.0114805,0.009284506973986287,0.03637364345832102,0.06380184618709385,True,200,,0.255,0.69,0.985,1.0,0.545,0.965,1.0,-0.17977110108007097,0.24264740258931167,170.06416880410694,0.4586172192643563,
6,512,10000,PQ,8,8,,0.9200712357816727,0.028042999457194438,LabelMe,7.850724935531616,0.0127,0.039909999999999994,0.019511000000000004,0.020826244956784697,0.03646288152949238,0.0550909603642258,True,200,,0.195,0.57,0.96,1.0,0.42,0.9,1.0,-0.19921021212900952,0.18559016207927584,118.4595256509623,0.38197572365634824,
7,512,10000,PQ,8,16,,0.94546527841816,0.019467624605605575,LabelMe,8.16035509109497,0.0067,0.022019999999999998,0.009850499999999998,0.0099292245291362,0.025003532389867154,0.040632480316560415,True,200,,0.28,0.805,1.0,1.0,0.655,0.965,1.0,-0.16298069097686638,0.13090776441444463,81.58585183059292,0.32302485784092216,
8,512,10000,PQ,8,32,,0.9569088477713982,0.01568684118481499,LabelMe,8.621986150741577,0.0049499999999999995,0.01281,0.006555,0.004702432880967043,0.019206286929213435,0.033942275699809205,True,200,,0.365,0.86,1.0,1.0,0.73,0.995,1.0,-0.13918487963698825,0.09475560411355095,57.51373300236776,0.27455996320291864,
9,512,10000,OPQ,8,8,False,0.9508859515190125,0.016720008105039597,LabelMe,6.2785539627075195,0.005849999999999999,0.015059999999999997,0.007556499999999999,0.006284676423651419,0.016027674078941345,0.0322396382689476,True,200,20.0,0.345,0.85,1.0,1.0,0.675,0.995,1.0,-0.12030642479658127,0.06185794621706009,33.20626449584961,0.21767933666706085,
10,512,10000,OPQ,8,16,False,0.9733343720436096,0.009103212505578995,LabelMe,6.481539964675903,0.003,0.0057,0.003396,0.0017203732153227684,0.007988467812538147,0.018024196848273277,True,200,20.0,0.515,0.955,1.0,1.0,0.875,1.0,1.0,-0.07909500598907471,0.029367148876190186,15.731595993041992,0.15202343463897705,
11,512,10000,OPQ,8,32,False,0.9865755438804626,0.004463598132133484,LabelMe,6.959836006164551,0.0017,0.003,0.0019225,0.0007188489062382998,0.0036332157906144857,0.010885137133300304,True,200,20.0,0.58,0.99,1.0,1.0,0.955,1.0,1.0,-0.047151125967502594,0.011841058731079102,6.465268611907959,0.09807051718235016,
