,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
0,128,10000,Bolt,4,16,True,0.7491385007778059,0.08131363432088942,Glove,3.669991970062256,0.07505,0.20295000000000002,0.09736171874999999,0.07580174967173185,140181.85612221583,63645.944802281214,True,256,0.0,0.12109375,0.45703125,0.734375,0.96484375,0.33984375,0.62890625,0.89453125,5.02035337921711,26.169982081406477,10.377778840963519,0.9828703013062625,16.0
1,128,10000,Bolt,4,32,True,0.7817589153183213,0.06827061589693739,Glove,3.7881059646606445,0.02325,0.10905,0.044612890625,0.06029781127677262,442826.03780761844,208069.48766122924,True,256,0.0,0.27734375,0.63671875,0.88671875,0.9921875,0.546875,0.83984375,0.96875,8.924012553468604,82.48652272346328,30.1121858527296,1.6877566972161793,16.0
2,128,10000,Bolt,4,64,True,0.9344912134055267,0.018687169913293306,Glove,4.201740026473999,0.0065,0.024050000000000002,0.009921875,0.010204352912329864,210472.46571038142,104776.77126683838,True,256,0.0,0.40234375,0.80859375,0.98828125,1.0,0.7109375,0.94921875,1.0,5.984700674493969,36.19707009107375,7.297273779857547,0.6167883979009285,16.0
3,128,10000,PQ,8,8,,0.820365688078069,0.07192061683093029,Glove,3.431597948074341,0.05685,0.15610000000000002,0.0737671875,0.05860859459874331,232.47660605794988,830.7055716379832,True,256,,0.12890625,0.359375,0.74609375,0.9921875,0.296875,0.62109375,0.94921875,-0.1207917077012009,0.02668328732351577,0.03278690654501085,0.10996658889928075,
4,128,10000,PQ,8,16,,0.9002823885333725,0.04153199372115012,Glove,3.7080109119415283,0.01175,0.03445,0.016960546875,0.015826433031906707,120.02131525159231,610.9774090695435,True,256,,0.3359375,0.7265625,0.9609375,1.0,0.65625,0.91015625,1.0,-0.07078467632791056,0.012470867829121894,0.019679610458850718,0.08637359218114544,
5,128,10000,PQ,8,32,,0.9699421468683498,0.01056919748975575,Glove,4.478219032287598,0.0033499999999999997,0.01025,0.005236718749999999,0.005729765635119681,31.048656288234838,238.98501960376205,True,256,,0.5234375,0.92578125,0.99609375,1.0,0.859375,0.98828125,1.0,-0.02208909653273968,0.0031672240812689644,0.006567471796918855,0.05176191549427313,
6,128,10000,OPQ,8,8,False,0.8121210336685181,0.07469791173934937,Glove,2.966599941253662,0.04005,0.1283,0.05527968750000001,0.04847496754024023,262.8896179199219,980.9088745117188,True,256,20.0,0.09375,0.421875,0.80859375,1.0,0.25390625,0.71484375,0.9765625,-0.14188651740550995,0.030434677377343178,0.03659731522202492,0.10150312632322311,
7,128,10000,OPQ,8,16,False,0.8849167823791504,0.0452108271420002,Glove,3.754810094833374,0.00825,0.0263,0.011683203125000001,0.010469687975412173,130.82363891601562,751.4927978515625,True,256,20.0,0.34375,0.76171875,0.98828125,1.0,0.625,0.96484375,1.0,-0.07483313232660294,0.012846307829022408,0.022450460121035576,0.08512523025274277,
8,128,10000,OPQ,8,32,False,0.9718753099441528,0.00987659115344286,Glove,4.175658941268921,0.003,0.01015,0.004731249999999999,0.004574235762671181,26.130603790283203,260.49615478515625,True,256,20.0,0.5078125,0.89453125,0.99609375,1.0,0.8359375,0.99609375,1.0,-0.017914321273565292,0.0024053656961768866,0.006163537036627531,0.04565570876002312,
