,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
0,128,10000,Bolt,4,16,True,0.8272067123071705,0.03403302392419779,Convnet1M,3.570509910583496,0.0035,0.0119,0.006140234374999999,0.008903382342265684,712316.8426833451,193047.07694384342,True,256,0.0,0.35546875,0.875,0.99609375,1.0,0.75,0.9921875,1.0,640.6681573319116,414290.38082708477,102604.9362936756,61.924898126819436,16.0
1,128,10000,Bolt,4,16,True,0.8306092534875705,0.03302118754411739,Convnet1M,3.2128589153289795,0.0039,0.01375,0.0064125,0.008998871457021707,716577.2152097138,194254.56730509258,True,256,20.0,0.30859375,0.8671875,1.0,1.0,0.73828125,0.99609375,1.0,642.4078539117721,416423.97533782915,99380.89174553253,61.123846167429775,8.0
2,128,10000,Bolt,4,16,True,0.8300987967198288,0.03308315229925149,Convnet1M,3.5383379459381104,0.0037,0.0129,0.006208203125,0.008854786129333686,682209.233495421,185019.97264204023,True,256,20.0,0.30859375,0.890625,1.0,1.0,0.72265625,0.9921875,1.0,626.8371288052714,396499.4356009917,94842.18766275435,59.78837305158773,16.0
3,128,10000,Bolt,4,16,True,0.826393221770116,0.034245234541119815,Convnet1M,3.3660359382629395,0.0039,0.0123,0.00635,0.009070190702239947,640768.772300219,175927.03643628347,True,256,20.0,0.328125,0.87890625,1.0,1.0,0.73046875,0.9921875,1.0,607.259406927367,372174.0646388233,89880.99677925908,58.395867465485885,32.0
4,128,10000,Bolt,4,32,True,0.8981435120204989,0.017703505390328826,Convnet1M,3.77520489692688,0.0019,0.00465,0.00260859375,0.002571220750433719,1497744.3793954607,407498.8604081321,True,256,0.0,0.546875,0.96484375,1.0,1.0,0.9140625,1.0,1.0,926.3098569464585,862137.5092113627,122609.77559358352,63.93401391430997,16.0
5,128,10000,Bolt,4,32,True,0.9017983623031327,0.017018051666956878,Convnet1M,3.619550943374634,0.0018,0.00405,0.002456640625,0.0020645526820838476,1090615.777204177,297239.8356821135,True,256,20.0,0.5625,0.9609375,1.0,1.0,0.921875,1.0,1.0,790.2469644712111,627344.9224162959,87060.69685911929,53.42899550180706,8.0
6,128,10000,Bolt,4,32,True,0.9021198050326751,0.016970692635384324,Convnet1M,3.62648606300354,0.0018,0.004,0.00243359375,0.0020379898699357996,1127217.6848654752,307358.662906554,True,256,20.0,0.55078125,0.95703125,1.0,1.0,0.91796875,1.0,1.0,803.3781611580205,648357.37650555,89817.71018500511,54.23012705044935,16.0
7,128,10000,Bolt,4,32,True,0.9022940547358932,0.017002749385864123,Convnet1M,3.8240818977355957,0.0018,0.00435,0.0024433593750000002,0.0020498177424101904,1135366.5566432134,309995.2955401161,True,256,20.0,0.56640625,0.953125,1.0,1.0,0.921875,1.0,1.0,806.2319740143571,652969.9851035145,90467.64620248626,54.40578260101086,32.0
8,128,10000,Bolt,4,64,True,0.9700818106444664,0.005118450950066991,Convnet1M,4.015887975692749,0.0013,0.0019,0.0013929687500000001,0.00046320614905615996,2385356.7866015886,667727.2205893468,True,256,0.0,0.71875,1.0,1.0,1.0,0.98046875,1.0,1.0,1164.3021327603656,1357389.0556415275,98492.33760358483,42.3036557662948,16.0
9,128,10000,Bolt,4,64,True,0.9721464570383999,0.004802698217683953,Convnet1M,3.9150209426879883,0.0012,0.0018,0.0013628906250000002,0.0004266395806616041,1953311.44503997,546825.4756860025,True,256,20.0,0.76953125,1.0,1.0,1.0,0.98828125,1.0,1.0,1053.477379300995,1111178.8907647068,77777.34208669719,36.93645984410807,8.0
10,128,10000,Bolt,4,64,True,0.9722039064708803,0.00478027745692864,Convnet1M,4.221441984176636,0.0012,0.0018,0.001368359375,0.0004404086833267589,1748129.4796629346,489699.45967076754,True,256,20.0,0.78125,1.0,1.0,1.0,0.984375,1.0,1.0,996.5678807213582,994367.4031902122,69556.47792914252,34.92652723580223,16.0
11,128,10000,Bolt,4,64,True,0.9723034294277706,0.004745555312496644,Convnet1M,4.331991910934448,0.0012,0.0018,0.0013570312500000002,0.0004640486898197618,1567373.574453959,439539.16778490535,True,256,20.0,0.77734375,1.0,1.0,1.0,0.98828125,1.0,1.0,943.5770373627818,891429.1793784668,62296.54815405858,33.03867340170895,32.0
12,128,10000,PQ,4,16,,0.8278921176739782,0.03258073807794289,Convnet1M,2.6286511421203613,0.0039,0.01635,0.0074550781249999995,0.011813133812102802,0.08642168671019976,0.05817735591392661,True,256,,0.3359375,0.86328125,0.9921875,1.0,0.734375,0.9765625,1.0,-0.20229154020663,0.04705782626363017,0.09249600583229174,0.07833236256145744,
13,128,10000,PQ,4,32,,0.8963032317868372,0.01797506799169641,Convnet1M,2.8584821224212646,0.0019,0.0049499999999999995,0.002591015625,0.0019698601393261044,0.02355687932440952,0.023126980300401605,True,256,,0.59375,0.9609375,1.0,1.0,0.90625,0.99609375,1.0,-0.09341106130311953,0.012763876705477108,0.016258402601065418,0.06354722914259876,
14,128,10000,PQ,4,64,,0.970204343103926,0.005037295422205246,Convnet1M,3.1791069507598877,0.0012,0.0018,0.001340234375,0.0003819951014978587,0.003097078433711099,0.004675023733437607,True,256,,0.73828125,1.0,1.0,1.0,0.98046875,1.0,1.0,-0.0224370201020633,0.0017547544408761761,0.0026375035536691815,0.03537420769170362,
