,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
0,960,10000,Bolt,4,16,True,0.9097186001673907,0.06317080468451645,Gist,4.844610929489136,0.03275,0.19190000000000002,0.07190703125,0.10624204101336968,161024.4945398927,18104.991050614986,True,256,0.0,0.09765625,0.37109375,0.71875,0.98046875,0.28125,0.6171875,0.9296875,-5960.386317713522,72750143325174.73,1.1095227940980606e+17,8529367.373901166,16.0
1,960,10000,Bolt,4,32,True,0.9348765573218576,0.04593413587095096,Gist,4.901047945022583,0.0157,0.0868,0.038419921875,0.06299348826709311,1027261.8333886921,99235.24695237805,True,256,0.0,0.22265625,0.5625,0.8984375,0.99609375,0.4765625,0.78515625,0.9765625,-15150.065554574167,470393981155387.4,7.181072230548516e+17,21688562.691679247,16.0
2,960,10000,Bolt,4,64,True,0.9461845893872785,0.03821688680734724,Gist,4.956583023071289,0.013,0.08195,0.032394140625,0.05329707064281511,2397139.09587116,218603.21803207297,True,256,0.0,0.2265625,0.5546875,0.921875,0.9921875,0.43359375,0.80078125,0.98828125,-23071.44542807384,1087119360066241.8,1.6586973847965612e+18,32971485.07081,16.0
3,960,10000,PQ,8,8,,0.9326424549785559,0.047106092452210015,Gist,9.987644910812378,0.0094,0.05945,0.027138671875,0.055633756584232065,0.01382627066668141,0.029064362700539567,True,256,,0.390625,0.734375,0.9140625,0.99609375,0.59765625,0.875,0.98828125,0.09711276359820752,498056.6786783486,705338417.8743185,705.7313010257228,
4,960,10000,PQ,8,16,,0.957587585834242,0.029768229570937717,Gist,9.25764012336731,0.0056500000000000005,0.0329,0.016003906249999998,0.034492249814142464,0.009218261003546316,0.02001620285216179,True,256,,0.33984375,0.78125,0.9453125,1.0,0.66796875,0.89453125,1.0,0.35902094120365685,968648.4659484704,1516708127.8887753,984.1993380674643,
5,960,10000,PQ,8,32,,0.971791529397538,0.019444568405203484,Gist,11.411983966827393,0.0042,0.02275,0.010494140625,0.025168007439609213,0.006924890138203864,0.01576535182770228,True,256,,0.41796875,0.8828125,0.9765625,1.0,0.7890625,0.9609375,1.0,-0.2547995972976862,55689.53979485226,58289814.9977911,235.9861751713805,
6,960,10000,OPQ,8,8,False,0.9671772122383118,0.02083708718419075,Gist,7.059438943862915,0.0042,0.01845,0.008236328125000001,0.014601218933014942,0.006676251068711281,0.014217699877917767,True,256,20.0,0.39453125,0.859375,0.98828125,1.0,0.76171875,0.98046875,1.0,1.210170865058899,2645585.5,4114240000.0,1626.525390625,
7,960,10000,OPQ,8,16,False,0.9820246696472168,0.011616970412433147,Gist,8.012928009033203,0.0026,0.0082,0.004276171875,0.007100270859830559,0.003646556055173278,0.0076934476383030415,True,256,20.0,0.53515625,0.9765625,1.0,1.0,0.91796875,0.98828125,1.0,0.3391643762588501,212069.921875,286720576.0,460.51031494140625,
8,960,10000,OPQ,8,32,False,0.9909805059432983,0.005742339882999659,Gist,8.07220196723938,0.0018,0.00405,0.002647265625,0.004055598987596451,0.0018820875557139516,0.0043906355276703835,True,256,20.0,0.66015625,0.96484375,1.0,1.0,0.9453125,0.99609375,1.0,-0.043714720755815506,21901.431640625,22001692.0,147.99130249023438,
