,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
10,128,10000,Bolt,4,64,True,0.9899955761736864,0.004990401784322568,Sift1M,4.24876594543457,0.0018,0.0038,0.002248046875,0.0013490723425015926,99647234853.07518,62091683816.47172,True,256,20.0,0.69140625,0.98828125,1.0,1.0,0.9609375,1.0,1.0,-0.99473175758986,0.9894913349197905,0.0005086408417920307,0.00025565988863681966,16.0
11,128,10000,Bolt,4,64,True,0.9899473460102237,0.005010670206549241,Sift1M,4.1751978397369385,0.0019,0.0035,0.002212890625,0.0011747464170139483,99574807152.55641,62046358597.82636,True,256,20.0,0.66796875,0.984375,1.0,1.0,0.96484375,1.0,1.0,-0.9943710504582237,0.9887738611159813,0.0005451158098866195,0.0002740923003945806,32.0
12,128,10000,PQ,4,16,,0.9615808474154051,0.020721334819766575,Sift1M,2.8702378273010254,0.009,0.0286,0.01364140625,0.013447807252391036,1953541000.2195535,2358856063.434861,True,256,,0.32421875,0.7265625,0.9921875,1.0,0.6171875,0.94140625,1.0,-0.11621412540510427,0.02213413023365257,0.17320413691494876,0.09288922052627678,
13,128,10000,PQ,4,32,,0.9758278596842256,0.012549738279842588,Sift1M,2.8506979942321777,0.004,0.011800000000000001,0.00558828125,0.0047955076812469435,860835419.8187169,1253926185.6494534,True,256,,0.45703125,0.9296875,1.0,1.0,0.80078125,0.99609375,1.0,-0.061907681090378835,0.0092303579283553,0.047642132153543244,0.0734697009002164,
14,128,10000,PQ,4,64,,0.9896375509332656,0.005145776724987296,Sift1M,3.3071908950805664,0.0019,0.0035,0.002212890625,0.001121326399531871,238703615.86127648,448707172.3187177,True,256,,0.62890625,0.984375,1.0,1.0,0.94921875,1.0,1.0,-0.016730732772387024,0.002660145628687303,0.010646437471302974,0.04878758253476266,
15,128,10000,PQ,8,8,,0.9763052035008652,0.012166086754647299,Sift1M,3.6973719596862793,0.0059,0.016300000000000002,0.007833203125,0.0064958002578581675,1010684443.4305983,1294387338.638818,True,256,,0.3359375,0.81640625,0.99609375,1.0,0.6640625,0.99609375,1.0,-0.0827610667487563,0.012748825740564849,0.05734903054225537,0.07680775723306055,
16,128,10000,PQ,8,16,,0.9873256478888932,0.006396816010527202,Sift1M,3.9870479106903076,0.0024,0.00545,0.003008203125,0.0020447080833801766,358556375.1130431,569567004.7620918,True,256,,0.59375,0.96875,1.0,1.0,0.89453125,1.0,1.0,-0.0355251851130466,0.004200411296484247,0.015321394184874267,0.05420675713569316,
17,128,10000,PQ,8,32,,0.9954863398653675,0.002271608901903918,Sift1M,4.623357057571411,0.0015,0.0027,0.00172890625,0.0006926119430900232,102930785.66744068,188526366.59156302,True,256,,0.7109375,0.99609375,1.0,1.0,0.96875,1.0,1.0,-0.01234160348078317,0.0012596556917014014,0.0024492843480968312,0.033276726329741664,
18,128,10000,OPQ,4,16,False,0.9639883041381836,0.017724599689245224,Sift1M,2.6444778442382812,0.0066,0.0175,0.008541796875,0.007320210351058242,1521232512.0,2016995584.0,True,256,20.0,0.35546875,0.80859375,1.0,1.0,0.6796875,0.97265625,1.0,-0.10072138160467148,0.018212363123893738,0.08906729519367218,0.08981968462467194,
19,128,10000,OPQ,4,32,False,0.9787217378616333,0.010666608810424805,Sift1M,2.7398879528045654,0.0034,0.00855,0.0044699218749999995,0.003302412942667298,683301120.0,1021498304.0,True,256,20.0,0.45703125,0.9375,1.0,1.0,0.86328125,0.99609375,1.0,-0.05533595755696297,0.007867586798965931,0.026864565908908844,0.0693218857049942,
20,128,10000,OPQ,4,64,False,0.9905686378479004,0.004562642890959978,Sift1M,2.729511022567749,0.0018,0.0035,0.002173046875,0.0011123314890592348,215282432.0,389820000.0,True,256,20.0,0.69140625,0.98828125,1.0,1.0,0.95703125,1.0,1.0,-0.017509834840893745,0.002417716896161437,0.005748429801315069,0.045946959406137466,
21,128,10000,OPQ,8,8,False,0.9776880741119385,0.010976963676512241,Sift1M,3.3375771045684814,0.0046,0.0138,0.006489453125,0.00601315014787821,946046528.0,1251676416.0,True,256,20.0,0.43359375,0.88671875,1.0,1.0,0.75390625,0.99609375,1.0,-0.0813157930970192,0.012162919156253338,0.03283223882317543,0.07450278103351593,
22,128,10000,OPQ,8,16,False,0.9877002239227295,0.006066386587917805,Sift1M,3.215919017791748,0.0023,0.0049,0.002835546875,0.0017989434002151747,349138080.0,574258496.0,True,256,20.0,0.6171875,0.9765625,1.0,1.0,0.921875,1.0,1.0,-0.03612952679395676,0.00411714194342494,0.00962182879447937,0.05302641540765762,
23,128,10000,OPQ,8,32,False,0.995958685874939,0.0019827838987112045,Sift1M,3.7811059951782227,0.0014,0.0024,0.0015921875,0.0005515049545051704,92636016.0,174417168.0,True,256,20.0,0.75,0.99609375,1.0,1.0,0.96484375,1.0,1.0,-0.012292920611798763,0.0011225086636841297,0.0021596308797597885,0.031167173758149147,
