,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rot_sz
0,832,60000,Bolt,4,16,True,Mnist,79.2649757862,0.00209166666667,0.00623333333333,0.00338448333333,0.00628563472971,True,1000,0.0,0.189,0.61,0.942,1.0,0.463,0.88,0.999,16.0
1,832,60000,Bolt,4,32,True,Mnist,84.1858208179,0.00101666666667,0.00271666666667,0.00151096666667,0.00192067617116,True,1000,0.0,0.345,0.825,0.991,1.0,0.702,0.976,1.0,16.0
2,832,60000,Bolt,4,64,True,Mnist,88.9366960526,0.000516666666667,0.00133333333333,0.000750283333333,0.00119232158123,True,1000,0.0,0.435,0.92,1.0,1.0,0.818,0.995,1.0,16.0
3,832,60000,PQ,8,8,,Mnist,75.1351840496,0.000933333333333,0.00208333333333,0.00120673333333,0.00126587922717,True,1000,,0.283,0.826,0.996,1.0,0.655,0.985,1.0,
4,832,60000,PQ,8,16,,Mnist,82.3864929676,0.000466666666667,0.000968333333333,0.000567216666667,0.000391438909311,True,1000,,0.482,0.959,1.0,1.0,0.868,1.0,1.0,
5,832,60000,PQ,8,32,,Mnist,89.1713290215,0.0003,0.0005,0.000334183333333,0.000147445280811,True,1000,,0.605,0.994,1.0,1.0,0.954,1.0,1.0,
6,832,60000,OPQ,8,8,False,Mnist,59.635322094,0.0007,0.00153333333333,0.000915683333333,0.000967515362927,True,1000,20.0,0.361,0.879,0.999,1.0,0.751,0.998,1.0,
7,832,60000,OPQ,8,16,False,Mnist,66.6211631298,0.000383333333333,0.000733333333333,0.000460133333333,0.000346384635276,True,1000,20.0,0.511,0.976,1.0,1.0,0.899,1.0,1.0,
8,832,60000,OPQ,8,32,False,Mnist,66.726074934,0.000266666666667,0.00045,0.0003026,0.000154095626876,True,1000,20.0,0.657,0.995,1.0,1.0,0.979,1.0,1.0,
