,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err,rot_sz
0,Bolt,4,16,True,0.887401750135567,LabelMe,474.42117714881897,True,0.0,4643.244430770419,32.0
1,Bolt,4,16,True,0.8008214710830474,LabelMe,911.8984407708049,True,0.0,-968.0891225296874,32.0
2,Bolt,4,16,True,0.7628071544933787,LabelMe,1288.730457663536,True,0.0,3556.718727237696,32.0
3,Bolt,4,16,True,0.731828820228431,LabelMe,854.0365359447896,True,0.0,23368.036709056116,32.0
4,Bolt,4,16,True,0.8540115249059821,LabelMe,901.9975639618933,True,0.0,4316.112668085374,32.0
5,Bolt,4,16,True,0.8508782369414092,LabelMe,776.1961804032326,True,0.0,3748.2567490818874,32.0
6,Bolt,4,16,True,0.806070085247263,LabelMe,920.9620227739215,True,0.0,-1815.4068162562091,32.0
7,Bolt,4,16,True,0.5689124624493677,LabelMe,1242.8007414340973,True,0.0,-444.27639029089636,32.0
8,Bolt,4,16,True,0.8300013039432073,LabelMe,957.9708126559854,True,0.0,92044.65095903706,32.0
9,Bolt,4,16,True,0.8611097032139595,LabelMe,921.967696364969,True,0.0,14211.131876901878,32.0
10,Bolt,4,16,True,0.7046175948938596,LabelMe,875.0544930547476,True,0.0,-5918.97878459183,32.0
11,Bolt,4,16,True,0.8526880063090715,LabelMe,920.9276608377695,True,0.0,-10114.245735499757,32.0
12,Bolt,4,16,True,0.8165909168918756,LabelMe,1198.6707311272621,True,0.0,-1929.4078871295676,32.0
13,Bolt,4,16,True,0.5290322040461273,LabelMe,888.9822096452117,True,0.0,-3634.1840414359153,32.0
14,Bolt,4,16,True,0.9087279092593609,LabelMe,1107.8099204301834,True,0.0,-70207.56260184519,32.0
15,Bolt,4,16,True,0.9188063515466984,LabelMe,586.3736089766026,True,0.0,2221.32376532087,32.0
16,Bolt,4,16,True,0.6882544433059699,LabelMe,788.1395478695631,True,0.0,2647.5609418704926,32.0
17,Bolt,4,16,True,0.4145500436142435,LabelMe,82.05939328670502,True,0.0,5145.161332389134,32.0
18,Bolt,4,16,True,0.7566525911618085,LabelMe,968.0021142549813,True,0.0,2792.105928590542,32.0
19,Bolt,4,16,True,0.4695950779957731,LabelMe,1169.6313425004482,True,0.0,-1111.1347413956257,32.0
20,Bolt,4,16,True,0.8037704874654634,LabelMe,1279.518559038639,True,0.0,-1131.1407178757195,32.0
21,Bolt,4,16,True,0.761670161261246,LabelMe,547.3589144945145,True,0.0,-1726.6762590517997,32.0
22,Bolt,4,16,True,0.8319061636663233,LabelMe,431.37554371356964,True,0.0,-47243.72013294645,32.0
23,Bolt,4,16,True,0.8044222417216822,LabelMe,1095.7792422175407,True,0.0,10309.231151129274,32.0
24,Bolt,4,16,True,0.8213216565958732,LabelMe,1114.695143789053,True,0.0,-642.101198981021,32.0
25,Bolt,4,16,True,0.7303967600390453,LabelMe,469.55074775218964,True,0.0,-11354.353334579164,32.0
26,Bolt,4,16,True,0.8702768712263604,LabelMe,151.7493896484375,True,0.0,-3789.1236373156444,32.0
27,Bolt,4,16,True,0.8621772546762869,LabelMe,368.52086341381073,True,0.0,4720.465256454057,32.0
28,Bolt,4,16,True,0.6651385110672022,LabelMe,914.9189261868596,True,0.0,16300.553134164442,32.0
29,Bolt,4,16,True,0.6780652730830335,LabelMe,915.8962265700102,True,0.0,45536.32164173042,32.0
30,Bolt,4,16,True,0.8665097951206034,LabelMe,349.7550240159035,True,0.0,60883.75295958684,32.0
31,Bolt,4,16,True,0.7094506228584264,LabelMe,718.1854763180017,True,0.0,-4256.053332207239,32.0
32,Bolt,4,16,True,0.8641159015084954,LabelMe,941.0001954957843,True,0.0,4233.665188248167,32.0
33,Bolt,4,16,True,0.7920086813144691,LabelMe,753.0353407859802,True,0.0,-1319.529560410236,32.0
34,Bolt,4,16,True,0.4703127084363421,LabelMe,946.9865509811789,True,0.0,5084.593266052436,32.0
35,Bolt,4,16,True,0.6309423027883937,LabelMe,1076.6139056384563,True,0.0,-2128.8907508154753,32.0
36,Bolt,4,16,True,0.78622684263853,LabelMe,924.8580378890038,True,0.0,-7581.701456467746,32.0
37,Bolt,4,16,True,0.5153475669526928,LabelMe,414.4961130619049,True,0.0,2032229.484652033,32.0
38,Bolt,4,16,True,0.8716038793789496,LabelMe,880.9848415106535,True,0.0,9860.54407141695,32.0
39,Bolt,4,16,True,0.7905128743633156,LabelMe,1132.7854651510715,True,0.0,4746.862433885648,32.0
40,Bolt,4,16,True,0.5853265759535298,LabelMe,693.2038569152355,True,0.0,17818.196209161804,32.0
41,Bolt,4,16,True,0.8771776652955284,LabelMe,716.0483963489532,True,0.0,-1450.0702951834091,32.0
42,Bolt,4,16,True,0.7434774648302552,LabelMe,299.7283489704132,True,0.0,-2426.8032158012566,32.0
43,Bolt,4,16,True,0.45221170158921253,LabelMe,1148.7568498849869,True,0.0,-871.6371943628959,32.0
44,Bolt,4,16,True,0.7728342775435532,LabelMe,1019.8269104212523,True,0.0,2659.6092614384906,32.0
45,Bolt,4,16,True,0.7219133059448757,LabelMe,1288.4592722058296,True,0.0,10806.293271767308,32.0
46,Bolt,4,16,True,0.8798768645306881,LabelMe,157.01957988739014,True,0.0,-19745.268682430156,32.0
47,Bolt,4,16,True,0.7854083588370255,LabelMe,978.876269839704,True,0.0,-378048.5510222045,32.0
48,Bolt,4,16,True,0.8618783352324169,LabelMe,1334.6199831962585,True,0.0,3687.5309272755912,32.0
