,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
10,832,10000,Bolt,4,64,True,0.9738331563383604,0.008135273615122566,Mnist,8.866002082824707,0.0021,0.0041,0.002795703125,0.0029517508531997127,47535426752143.69,24782343155592.82,True,256,20.0,0.5703125,0.96875,1.0,1.0,0.89453125,1.0,1.0,-0.99971544920407,0.9994309796807028,3.4826684762295317e-05,1.7418582237058454e-05,16.0
11,832,10000,Bolt,4,64,True,0.9723075825567042,0.009014934055978651,Mnist,9.020262956619263,0.0021,0.004200000000000001,0.0027109375,0.0025559438806620443,47534846292184.23,24782091556615.594,True,256,20.0,0.6015625,0.9765625,1.0,1.0,0.92578125,1.0,1.0,-0.9997091584758793,0.9994184018747295,3.6549905484092707e-05,1.8280561923615865e-05,32.0
12,832,10000,PQ,4,16,,0.9020077239354165,0.03698156086022276,Mnist,7.724355936050415,0.0058,0.016,0.008370703125,0.009672635829008307,2384748299503.882,2616886060360.7114,True,256,,0.31640625,0.765625,0.99609375,1.0,0.62890625,0.96875,1.0,-0.19481693905567324,0.04551180997109196,0.045997441677057146,0.08693773765212665,
13,832,10000,PQ,4,32,,0.9349155771103846,0.02478691664003437,Mnist,8.008484840393066,0.0036,0.0086,0.005051171875,0.006524425156801861,1626706183497.3965,1907249577330.5518,True,256,,0.37890625,0.90234375,1.0,1.0,0.77734375,0.99609375,1.0,-0.15796203969849643,0.030605303077673507,0.04022668738200024,0.07518841062267603,
14,832,10000,PQ,4,64,,0.9708500730710095,0.009693285392335953,Mnist,8.458497047424316,0.0021,0.004,0.002647265625,0.00248347514044199,652722463702.7655,784785122874.5754,True,256,,0.546875,0.98046875,1.0,1.0,0.9140625,1.0,1.0,-0.09758202453473644,0.012629008112949215,0.01651333741331063,0.055738286667705556,
15,832,10000,PQ,8,8,,0.9447595395557418,0.018689127064415705,Mnist,12.079559087753296,0.0028,0.005350000000000001,0.00351796875,0.0026102542259372817,912629653419.768,1181674240960.239,True,256,,0.4296875,0.94140625,0.99609375,1.0,0.8359375,0.9921875,1.0,-0.11357996989636587,0.01767644314172719,0.017938577914807536,0.06910885312366147,
16,832,10000,PQ,8,16,,0.9719018128602465,0.009223145493129746,Mnist,12.398054122924805,0.0019,0.0034,0.00229296875,0.0020936542363827505,394453520093.6432,577151487534.6477,True,256,,0.57421875,0.99609375,1.0,1.0,0.93359375,1.0,1.0,-0.06989105474787777,0.0075794027873483895,0.008845256847107161,0.051909953318969006,
17,832,10000,PQ,8,32,,0.9858472759871262,0.004818360951253056,Mnist,13.133641958236694,0.0014,0.0023,0.0016003906249999998,0.0007345012150514861,171769049140.64005,293937913694.25543,True,256,,0.73046875,0.99609375,1.0,1.0,0.97265625,1.0,1.0,-0.041279292641381415,0.0031571781304799654,0.004179040397385728,0.038120835897277466,
18,832,10000,OPQ,4,16,False,0.9264898300170898,0.025250136852264404,Mnist,7.8786211013793945,0.0036,0.0076,0.004560937500000001,0.0044746811055195596,1214361501696.0,1559791271936.0,True,256,20.0,0.37890625,0.8984375,1.0,1.0,0.80859375,0.99609375,1.0,-0.1312769502401352,0.023277094587683678,0.024641523137688637,0.07773952931165695,
19,832,10000,OPQ,4,32,False,0.9626851081848145,0.013723091222345829,Mnist,7.984641075134277,0.0021,0.0043,0.002609765625,0.0017839623931205388,591894085632.0,839863173120.0,True,256,20.0,0.5859375,0.9921875,1.0,1.0,0.953125,1.0,1.0,-0.08852378278970718,0.011136055923998356,0.012346324510872364,0.05744205787777901,
20,832,10000,OPQ,4,64,False,0.9857532978057861,0.0048321387730538845,Mnist,8.342835903167725,0.0015,0.0025,0.001717578125,0.0006791852265924844,186593492992.0,262054985728.0,True,256,20.0,0.6640625,0.98828125,1.0,1.0,0.97265625,1.0,1.0,-0.047338876873254776,0.0037630973383784294,0.005029543302953243,0.03901444375514984,
21,832,10000,OPQ,8,8,False,0.9522945880889893,0.01624351367354393,Mnist,11.733372926712036,0.0025,0.00515,0.0033335937499999998,0.004987942921181129,679372455936.0,917203779584.0,True,256,20.0,0.51953125,0.95703125,1.0,1.0,0.84765625,1.0,1.0,-0.09562808275222778,0.01338961347937584,0.01463631447404623,0.06515272706747055,
22,832,10000,OPQ,8,16,False,0.9764808416366577,0.00790815707296133,Mnist,10.21160101890564,0.0017,0.0031,0.002005859375,0.001197427599157715,301362348032.0,443483619328.0,True,256,20.0,0.640625,0.99609375,1.0,1.0,0.9609375,1.0,1.0,-0.06042895466089249,0.005944535601884127,0.007205542176961899,0.04788396134972572,
23,832,10000,OPQ,8,32,False,0.9886412024497986,0.0037726424634456635,Mnist,10.780028104782104,0.0014,0.0021,0.0015523437500000001,0.0009746766165431166,128415309824.0,212071677952.0,True,256,20.0,0.71875,1.0,1.0,1.0,0.98828125,1.0,1.0,-0.03587641194462776,0.002471866784617305,0.0033124356996268034,0.0344201922416687,
