,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err,rot_sz
0,Bolt,4,16,True,0.9257611260891434,Mnist,-6156638.0,True,0,-0.9999008263639562,32.0
1,Bolt,4,16,True,0.8955038845758566,Mnist,-6646904.0,True,0,-0.9998807487624927,32.0
2,Bolt,4,16,True,0.9456404739929193,Mnist,-7599442.0,True,0,-0.9999097049091807,32.0
3,Bolt,4,16,True,0.8562823274530831,Mnist,-5808116.0,True,0,-0.9998857485557961,32.0
4,Bolt,4,16,True,0.8663397583872651,Mnist,-7807033.0,True,0,-0.9998759761726811,32.0
5,Bolt,4,16,True,0.9490961156319898,Mnist,-5685755.0,True,0,-0.9998886344746931,32.0
6,Bolt,4,16,True,0.9199906721048247,Mnist,-4662135.0,True,0,-0.999893057628701,32.0
7,Bolt,4,16,True,0.9076133004759082,Mnist,-7710983.0,True,0,-0.9999025313881483,32.0
8,Bolt,4,16,True,0.8282265045317816,Mnist,-8271220.0,True,0,-0.9998905645763646,32.0
9,Bolt,4,16,True,0.9235030222121665,Mnist,-6902599.0,True,0,-0.9998953478088823,32.0
10,Bolt,4,16,True,0.8581447314443643,Mnist,-2130370.0,True,0,-0.9998946635398874,32.0
11,Bolt,4,16,True,0.7523212212142703,Mnist,-3667493.0,True,0,-0.9998780530366641,32.0
12,Bolt,4,16,True,0.9252807997181336,Mnist,-7399201.0,True,0,-0.9999082191088201,32.0
13,Bolt,4,16,True,0.8061918237708267,Mnist,-7583172.0,True,0,-0.9998836329041596,32.0
14,Bolt,4,16,True,0.9493948507365164,Mnist,-6174186.0,True,0,-0.9998926442717846,32.0
15,Bolt,4,16,True,0.8804526347438832,Mnist,-6918754.0,True,0,-0.9998959976604622,32.0
16,Bolt,4,16,True,0.8900922621430513,Mnist,-11604830.0,True,0,-0.9998835235049274,32.0
17,Bolt,4,16,True,0.9017187711323251,Mnist,-7987874.0,True,0,-0.9998881309876005,32.0
18,Bolt,4,16,True,0.8949670339759171,Mnist,-6500705.0,True,0,-0.9998935892885285,32.0
19,Bolt,4,16,True,0.9098169735007172,Mnist,-7135291.0,True,0,-0.9998867057420464,32.0
20,Bolt,4,16,True,0.9402021093880365,Mnist,-5852191.0,True,0,-0.9998977586140436,32.0
21,Bolt,4,16,True,0.8802088777408196,Mnist,-10138947.0,True,0,-0.9998876998549532,32.0
22,Bolt,4,16,True,0.8740611980436961,Mnist,-4219897.0,True,0,-0.9999062162650052,32.0
23,Bolt,4,16,True,0.90291637240529,Mnist,-9036009.0,True,0,-0.9999074187094243,32.0
24,Bolt,4,16,True,0.9152774440351926,Mnist,-5053958.0,True,0,-0.99987660638422,32.0
25,Bolt,4,16,True,0.937088710043636,Mnist,-4466517.0,True,0,-0.9998873152824722,32.0
26,Bolt,4,16,True,0.9135172369854946,Mnist,-7310286.0,True,0,-0.9999048100713769,32.0
27,Bolt,4,16,True,0.8858662068702455,Mnist,-6889577.0,True,0,-0.9999146655193536,32.0
28,Bolt,4,16,True,0.8391847008278871,Mnist,-6278664.0,True,0,-0.9998964503951491,32.0
29,Bolt,4,16,True,0.9425729524425578,Mnist,-2326712.0,True,0,-0.9998818737300081,32.0
30,Bolt,4,16,True,0.9200465778674183,Mnist,-4442130.0,True,0,-0.9999204419052529,32.0
31,Bolt,4,16,True,0.9421225341095135,Mnist,-6564698.0,True,0,-0.999890291534587,32.0
32,Bolt,4,16,True,0.923514034460034,Mnist,-6702413.0,True,0,-0.9999055071743966,32.0
33,Bolt,4,16,True,0.8230173680429743,Mnist,-6533412.0,True,0,-0.999917915762994,32.0
34,Bolt,4,16,True,0.9244859792501273,Mnist,-6867628.0,True,0,-0.999886866056999,32.0
35,Bolt,4,16,True,0.8141675635955198,Mnist,-4564082.0,True,0,-0.9998909987681206,32.0
36,Bolt,4,16,True,0.9077303933169264,Mnist,-6135085.0,True,0,-0.9998904899231322,32.0
37,Bolt,4,16,True,0.9476571678401107,Mnist,-6691757.0,True,0,-0.9998818423177747,32.0
38,Bolt,4,16,True,0.8860647440053832,Mnist,-9272924.0,True,0,-0.9999183163726056,32.0
39,Bolt,4,16,True,0.9499917043688609,Mnist,-6712296.0,True,0,-0.999896360615648,32.0
40,Bolt,4,16,True,0.9437304659450938,Mnist,-7319612.0,True,0,-0.9999026890349053,32.0
41,Bolt,4,16,True,0.9286918107190812,Mnist,-5771826.0,True,0,-0.9998910061830365,32.0
42,Bolt,4,16,True,0.9345947898130321,Mnist,-3238198.0,True,0,-0.9998934126140461,32.0
43,Bolt,4,16,True,0.9136197781857638,Mnist,-8114965.0,True,0,-0.9999135894498323,32.0
44,Bolt,4,16,True,0.9259640341842725,Mnist,-1781329.0,True,0,-0.9998998698659591,32.0
45,Bolt,4,16,True,0.8927751112041832,Mnist,-10752660.0,True,0,-0.9999035216662896,32.0
46,Bolt,4,16,True,0.9222939083652937,Mnist,-529074.0,True,0,-0.9998996592582287,32.0
47,Bolt,4,16,True,0.9195244690188927,Mnist,-8041245.0,True,0,-0.999895865068252,32.0
48,Bolt,4,16,True,0.9200855403562754,Mnist,-7174019.0,True,0,-0.9998780886316151,32.0
49,Bolt,4,16,True,0.8814536103332272,Mnist,-6833535.0,True,0,-0.9998953185024189,32.0
50,Bolt,4,16,True,0.89267813209923,Mnist,-5363180.0,True,0,-0.9999024218185919,32.0
51,Bolt,4,16,True,0.8750961020282023,Mnist,-5389410.0,True,0,-0.9998725382055416,32.0
52,Bolt,4,16,True,0.8717831511785965,Mnist,-6901215.0,True,0,-0.9998959436416158,32.0
53,Bolt,4,16,True,0.8924672100823027,Mnist,-6593960.0,True,0,-0.9999051107270013,32.0
54,Bolt,4,16,True,0.8409922208585744,Mnist,-9044703.0,True,0,-0.9999004930072235,32.0
55,Bolt,4,16,True,0.8215575896402572,Mnist,-4235717.0,True,0,-0.9998882177276038,32.0
56,Bolt,4,16,True,0.8811026486523655,Mnist,-8598558.0,True,0,-0.9998884905235407,32.0
57,Bolt,4,16,True,0.9458453887603605,Mnist,-7654719.0,True,0,-0.9999159378345351,32.0
58,Bolt,4,16,True,0.8942186741053063,Mnist,-6763609.0,True,0,-0.9999000800771125,32.0
59,Bolt,4,16,True,0.9250018988975641,Mnist,-7090280.0,True,0,-0.9998992085190712,32.0
60,Bolt,4,16,True,0.8933816697787101,Mnist,-7739081.0,True,0,-0.9998857298929991,32.0
61,Bolt,4,16,True,0.8760274727649865,Mnist,-4965162.0,True,0,-0.9998819733778332,32.0
62,Bolt,4,16,True,0.9222779976807498,Mnist,-5240105.0,True,0,-0.9998804645564761,32.0
63,Bolt,4,16,True,0.909880896894401,Mnist,-7437771.0,True,0,-0.9998922803398822,32.0
64,Bolt,4,16,True,0.8930415399341384,Mnist,-6764618.0,True,0,-0.9999002224048991,32.0
65,Bolt,4,16,True,0.9357248906764034,Mnist,-7515198.0,True,0,-0.9998949008074739,32.0
66,Bolt,4,16,True,0.8112486990088508,Mnist,-5130774.0,True,0,-0.999885346490812,32.0
67,Bolt,4,16,True,0.8970336491667611,Mnist,-6064568.0,True,0,-0.9999014176801545,32.0
68,Bolt,4,16,True,0.9266250445463353,Mnist,-6254110.0,True,0,-0.999916175668051,32.0
69,Bolt,4,16,True,0.7896751323930312,Mnist,-7030669.0,True,0,-0.9998975048766222,32.0
70,Bolt,4,16,True,0.907514382591238,Mnist,-6684183.0,True,0,-0.9998949456711266,32.0
71,Bolt,4,16,True,0.9247938048516559,Mnist,-6011346.0,True,0,-0.9999041589495453,32.0
72,Bolt,4,16,True,0.8095151516144259,Mnist,-10958720.0,True,0,-0.9998943517592813,32.0
73,Bolt,4,16,True,0.9293427097111545,Mnist,-5832936.0,True,0,-0.9999011763619629,32.0
74,Bolt,4,16,True,0.94898887550408,Mnist,-6259917.0,True,0,-0.9998813705541517,32.0
75,Bolt,4,16,True,0.9433523083551881,Mnist,-4174825.0,True,0,-0.99988073058028,32.0
76,Bolt,4,16,True,0.9241744181805756,Mnist,-6960349.0,True,0,-0.9999205804163213,32.0
77,Bolt,4,16,True,0.9242359724858965,Mnist,-7216500.0,True,0,-0.9998899936136371,32.0
78,Bolt,4,16,True,0.9457568087103144,Mnist,-6566507.0,True,0,-0.9999094057417518,32.0
79,Bolt,4,16,True,0.9256539603604798,Mnist,-4893673.0,True,0,-0.9999115965400192,32.0
80,Bolt,4,16,True,0.9088922376827525,Mnist,-7698983.0,True,0,-0.9999160172702947,32.0
81,Bolt,4,16,True,0.872959468630682,Mnist,-6493826.0,True,0,-0.9998923534657244,32.0
82,Bolt,4,16,True,0.8903157439386212,Mnist,-6733172.0,True,0,-0.9998938454789266,32.0
83,Bolt,4,16,True,0.9168635775718204,Mnist,-6467247.0,True,0,-0.9998802699674882,32.0
84,Bolt,4,16,True,0.8830053943590312,Mnist,-5462625.0,True,0,-0.9999053414517237,32.0
85,Bolt,4,16,True,0.9029182307782523,Mnist,-6300619.0,True,0,-0.9998928430942574,32.0
86,Bolt,4,16,True,0.9455378390117964,Mnist,-6224222.0,True,0,-0.9998758568641936,32.0
87,Bolt,4,16,True,0.8878286741738667,Mnist,-2938698.0,True,0,-0.9998819628821553,32.0
88,Bolt,4,16,True,0.8668727762568051,Mnist,-4267169.0,True,0,-0.999894258537449,32.0
89,Bolt,4,16,True,0.9507621386261621,Mnist,-6370738.0,True,0,-0.9998795884332649,32.0
90,Bolt,4,16,True,0.8923185630183456,Mnist,-5193481.0,True,0,-0.9998968067876431,32.0
91,Bolt,4,16,True,0.9098203227763955,Mnist,-8581005.0,True,0,-0.9998848165660986,32.0
92,Bolt,4,16,True,0.9344100170307127,Mnist,-2425792.0,True,0,-0.9998816924266313,32.0
93,Bolt,4,16,True,0.9188499280157555,Mnist,-7934087.0,True,0,-0.9998922306277891,32.0
94,Bolt,4,16,True,0.9399912832184096,Mnist,-11880048.0,True,0,-0.9998900928417904,32.0
95,Bolt,4,16,True,0.8844379106518482,Mnist,-6731274.0,True,0,-0.9998862786838328,32.0
96,Bolt,4,16,True,0.9338975828993236,Mnist,-5649321.0,True,0,-0.9998827719430053,32.0
97,Bolt,4,16,True,0.9339773554579718,Mnist,-10537017.0,True,0,-0.9998913427918616,32.0
98,Bolt,4,16,True,0.8323112264715774,Mnist,-3720720.0,True,0,-0.9998937590753537,32.0
99,Bolt,4,16,True,0.9076402201217292,Mnist,-5559331.0,True,0,-0.9999081384823582,32.0
100,Bolt,4,16,True,0.8878474031970768,Mnist,-8165420.0,True,0,-0.9998904965375595,32.0
101,Bolt,4,16,True,0.807724875885455,Mnist,-7103719.0,True,0,-0.9998924634150009,32.0
102,Bolt,4,16,True,0.8966915652876734,Mnist,-7880367.0,True,0,-0.9999169910206128,32.0
103,Bolt,4,16,True,0.8737729089981391,Mnist,-7832021.0,True,0,-0.9998988706434675,32.0
104,Bolt,4,16,True,0.872618681274905,Mnist,-7100091.0,True,0,-0.9999019550235085,32.0
105,Bolt,4,16,True,0.9019941171678901,Mnist,-8716804.0,True,0,-0.9999169368150597,32.0
106,Bolt,4,16,True,0.7909660890134131,Mnist,-9594018.0,True,0,-0.9998811511961175,32.0
107,Bolt,4,16,True,0.935186803531501,Mnist,-8723620.0,True,0,-0.9998887344395678,32.0
108,Bolt,4,16,True,0.9195129298869601,Mnist,-9696301.0,True,0,-0.999885820002521,32.0
109,Bolt,4,16,True,0.9083819757569691,Mnist,-7546901.0,True,0,-0.9999035059221035,32.0
110,Bolt,4,16,True,0.9138223029466509,Mnist,-8399691.0,True,0,-0.9999024027235709,32.0
111,Bolt,4,16,True,0.946950922915448,Mnist,-5456643.0,True,0,-0.9998889599635952,32.0
112,Bolt,4,16,True,0.9307081930101845,Mnist,-6255238.0,True,0,-0.999905369992154,32.0
113,Bolt,4,16,True,0.928178237186371,Mnist,-10279862.0,True,0,-0.9998986944758732,32.0
114,Bolt,4,16,True,0.9393408271699,Mnist,-6945449.0,True,0,-0.9998911814733817,32.0
115,Bolt,4,16,True,0.9387865855874793,Mnist,-6774907.0,True,0,-0.9999135495594276,32.0
116,Bolt,4,16,True,0.9339274335558239,Mnist,-5811960.0,True,0,-0.9999003997170939,32.0
117,Bolt,4,16,True,0.8897769278351253,Mnist,-5090051.0,True,0,-0.9999020188279318,32.0
118,Bolt,4,16,True,0.9313150772815111,Mnist,-5753134.0,True,0,-0.9998952434969528,32.0
119,Bolt,4,16,True,0.8371555150492,Mnist,-4554746.0,True,0,-0.9998999616294876,32.0
120,Bolt,4,16,True,0.8983552827010535,Mnist,-7758543.0,True,0,-0.9998801603654839,32.0
121,Bolt,4,16,True,0.9068286293503961,Mnist,-6567145.0,True,0,-0.9998891564890318,32.0
122,Bolt,4,16,True,0.9293196108373789,Mnist,-6730328.0,True,0,-0.9998979696126739,32.0
123,Bolt,4,16,True,0.8851248360392528,Mnist,-3586765.0,True,0,-0.9998970409499688,32.0
124,Bolt,4,16,True,0.9298664590017452,Mnist,-3998122.0,True,0,-0.9998959154055197,32.0
125,Bolt,4,16,True,0.9165705554726888,Mnist,-7111493.0,True,0,-0.9998717175859717,32.0
126,Bolt,4,16,True,0.8262364568476055,Mnist,-6236349.0,True,0,-0.9998950020569493,32.0
127,Bolt,4,16,True,0.9013338751757171,Mnist,-7784396.0,True,0,-0.9998955227869661,32.0
128,Bolt,4,16,True,0.9103474668745333,Mnist,-5762950.0,True,0,-0.9998702236456584,32.0
129,Bolt,4,16,True,0.9086499731602872,Mnist,-2509295.0,True,0,-0.99989478043443,32.0
130,Bolt,4,16,True,0.897595315891321,Mnist,-10055002.0,True,0,-0.9999155720270766,32.0
131,Bolt,4,16,True,0.8899237469685474,Mnist,-5257403.0,True,0,-0.9998984038916785,32.0
132,Bolt,4,16,True,0.8757701853377047,Mnist,-5116564.0,True,0,-0.9999047643130207,32.0
133,Bolt,4,16,True,0.8996470727427147,Mnist,-3829262.0,True,0,-0.9998636112961473,32.0
134,Bolt,4,16,True,0.9143758328827085,Mnist,-8181303.0,True,0,-0.9999072276062856,32.0
135,Bolt,4,16,True,0.9510862730199529,Mnist,-10068877.0,True,0,-0.9998958460675491,32.0
136,Bolt,4,16,True,0.7939201015643348,Mnist,-9454060.0,True,0,-0.9998919558165016,32.0
137,Bolt,4,16,True,0.9478801893432877,Mnist,-7332163.0,True,0,-0.9998938879323297,32.0
138,Bolt,4,16,True,0.8199316744126589,Mnist,-5407120.0,True,0,-0.9999030341530492,32.0
139,Bolt,4,16,True,0.9256819191554373,Mnist,-6247124.0,True,0,-0.9999035686150165,32.0
