,_algo,_code_bits,_ncodebooks,corr,dataset,err,norm_mean,rel_err
57,PQ,8,8,-0.9120707060534471,Mnist,-982298.5386599719,True,-2.3959094602717426
58,PQ,8,8,-0.8991173385186018,Mnist,845553.2903908656,True,-1.5721350141156087
59,PQ,8,8,-0.8815785420418233,Mnist,-1823094.546842711,True,-1.2613148934368992
60,PQ,8,8,-0.8614620091007661,Mnist,-1308300.8500666076,True,-1.0791174921870295
61,PQ,8,8,-0.8254371599801994,Mnist,-358292.10676305514,True,-1.6160694177984862
62,PQ,8,8,-0.8449064121849045,Mnist,457543.1806162544,True,-1.0006939282378882
63,PQ,8,8,-0.8121504469933022,Mnist,729688.6911765137,True,-1.2544157647341476
64,PQ,8,8,-0.8202854512701648,Mnist,1223994.68836487,True,-1.795531207101284
65,PQ,8,8,-0.8691959623343595,Mnist,-1643803.1301703644,True,8.515125681882331
66,PQ,8,8,-0.7864723901657833,Mnist,249520.3206538191,True,-3.894866030987413
67,PQ,8,8,-0.8202862895370672,Mnist,-431192.40402980585,True,-1.8649749130665354
68,PQ,8,8,-0.9069927132971476,Mnist,1701215.5415956639,True,-1.6697521972263814
69,PQ,8,8,-0.7801772458074119,Mnist,-714000.5710125831,True,-4.527886413270003
70,PQ,8,8,-0.8448452556422966,Mnist,-440986.75279875315,True,-1.5531298755055591
71,PQ,8,8,-0.906198274792233,Mnist,-1090403.952423431,True,-1.584838683732084
72,PQ,8,8,-0.8300588657401636,Mnist,-918078.3287937543,True,-1.79464859211182
73,PQ,8,8,-0.898755311849428,Mnist,-5495.43669612403,True,-2.8088234720849172
74,PQ,8,8,-0.8954823611603314,Mnist,132654.77766929148,True,-1.2878343238396872
75,PQ,8,8,-0.8753710352140929,Mnist,-871003.8581491533,True,-3.590204377525714
76,PQ,8,8,-0.8919135745472359,Mnist,2421828.5163577474,True,-0.9269421227102737
77,PQ,8,8,-0.8632009533509736,Mnist,54830.30877724287,True,22.841427470564646
78,PQ,8,8,-0.9060902364316888,Mnist,-840756.5343708785,True,-2.8434324004559257
79,PQ,8,8,-0.8714074815377019,Mnist,922884.768710796,True,36.04250133554153
80,PQ,8,8,-0.8640845586163646,Mnist,498305.75073638826,True,-2.17125018370479
81,PQ,8,8,-0.8691392625774,Mnist,-1668599.4343624355,True,-4.2685525691327655
82,PQ,8,8,-0.8612555195290835,Mnist,1462726.9951654284,True,-0.5094280989467643
83,PQ,8,8,-0.8812277735838637,Mnist,-1210401.5775287636,True,-2.4013015857829734
84,PQ,8,8,-0.7786466684855642,Mnist,512870.77519239986,True,-1.0044993216987845
85,PQ,8,8,-0.8848775612636366,Mnist,1185200.7107783982,True,-0.6309140154409609
86,PQ,8,8,-0.9041574672859578,Mnist,-237310.20879418758,True,-2.5793867225100615
87,PQ,8,8,-0.8767908634927672,Mnist,212512.60142499424,True,0.33906443223044946
88,PQ,8,8,-0.8666898402402834,Mnist,-303966.8456638468,True,-6.716136506839284
89,PQ,8,8,-0.9180614372389798,Mnist,401266.51572224696,True,-1.6600526618662605
90,PQ,8,8,-0.8861070151355099,Mnist,-430440.1322484168,True,-0.3819913700119258
91,PQ,8,8,-0.8337208258350203,Mnist,-1626333.855905099,True,-1.6525172606953908
92,PQ,8,8,-0.8930344586425846,Mnist,-19471.345103085507,True,-2.7447923214978696
93,PQ,8,8,-0.9168254207001495,Mnist,873255.3208635193,True,-0.8473922315351091
94,PQ,8,8,-0.8849374193329261,Mnist,471855.03769097896,True,-1.3950337031832005
95,PQ,8,8,-0.8660136926738706,Mnist,-2326073.6976862717,True,-2.010110318106235
96,PQ,8,8,-0.8941670037841644,Mnist,-867213.0074023257,True,-2.840237117185313
97,PQ,8,8,-0.8216898271643008,Mnist,-53137.98531058084,True,-2.4552241715429224
98,PQ,8,8,-0.802805229000927,Mnist,-902343.2791656149,True,7.956716273235054
99,PQ,8,8,-0.8769734151665748,Mnist,475148.3623408926,True,0.3450023384015943
100,PQ,8,8,-0.8405162316203976,Mnist,1314482.8813638266,True,-0.8144047926670678
101,PQ,8,8,-0.8779139187098017,Mnist,454561.4450863779,True,-2.39180568893142
102,PQ,8,8,-0.8108808723644579,Mnist,-798716.2650916803,True,-7.414676493629051
103,PQ,8,8,-0.8575441253208353,Mnist,1479545.0926634884,True,-2.6214435215765097
104,PQ,8,8,-0.8577356835459721,Mnist,-673576.1529776141,True,-1.3549885560876944
105,PQ,8,8,-0.8867338746629045,Mnist,-1555748.2536931261,True,-20.297461468766077
106,PQ,8,8,-0.856891986991209,Mnist,-577187.807226062,True,-5.079354689129456
107,PQ,8,8,-0.8960048081851391,Mnist,-1496209.8476725048,True,-3.05306408144321
108,PQ,8,8,-0.8686425460159407,Mnist,-257237.44079714612,True,10.958161413854882
109,PQ,8,8,-0.8327965088057843,Mnist,1515133.0205233009,True,-5.115670572559867
110,PQ,8,8,-0.8745271723567619,Mnist,164848.76882873633,True,-2.1654138974035773
111,PQ,8,8,-0.9120167859090319,Mnist,-1085027.7717947378,True,-2.017924816609146
112,PQ,8,8,-0.8786541194662407,Mnist,-1118431.1988192415,True,4.173089105795763
113,PQ,8,8,-0.8850031374519491,Mnist,1088877.0562265515,True,-20.68357281862743
114,PQ,8,8,-0.9049531905792637,Mnist,1357723.5665287748,True,-3.503709702059058
115,PQ,8,8,-0.8491002035964975,Mnist,-430500.8802425287,True,-0.19202308154740394
116,PQ,8,8,-0.8759008041778711,Mnist,363499.4249186764,True,-5.590423608342932
117,PQ,8,8,-0.8624605630287225,Mnist,-1099965.6595704274,True,-1.8048163964068031
118,PQ,8,8,-0.8512834214678459,Mnist,-3292829.8807038404,True,-2.438759126311031
119,PQ,8,8,-0.8620008678371345,Mnist,-375184.5130604129,True,0.5749284289368339
120,PQ,8,8,-0.8990392186096879,Mnist,612768.3651353393,True,-2.392452237552334
121,PQ,8,8,-0.8533100382085551,Mnist,-278818.64675346005,True,-8.151712778245871
122,PQ,8,8,-0.8848832956004221,Mnist,-2537066.9773558946,True,-2.5988905425034563
123,PQ,8,8,-0.8228548081647393,Mnist,-913213.2310564355,True,-3.7002079214010264
124,PQ,8,8,-0.8222410493271807,Mnist,916915.2265000825,True,-2.179986731000714
125,PQ,8,8,-0.8265981502624725,Mnist,-2751711.1603295095,True,-1.2678752639786364
126,PQ,8,8,-0.8187685429235011,Mnist,-608902.7382494868,True,-0.8903583413437939
127,PQ,8,8,-0.8476831115727769,Mnist,-390092.82179364626,True,-1.4147196086796687
128,PQ,8,8,-0.8512456438401313,Mnist,1205700.9259592518,True,-1.726242604440476
129,PQ,8,8,-0.8066614246472872,Mnist,806636.0653529897,True,-1.5407455438923898
130,PQ,8,8,-0.892719815418749,Mnist,-401981.9218514079,True,-0.6054365649424593
131,PQ,8,8,-0.89380993633017,Mnist,-604463.9436859963,True,2.6380317251869516
132,PQ,8,8,-0.8933912836990457,Mnist,695938.5857149065,True,-1.160705982437857
133,PQ,8,8,-0.8630177948539969,Mnist,520721.2282178005,True,-4.8349468231298305
134,PQ,8,8,-0.8407636109207544,Mnist,-1090123.9895026938,True,-0.7714390848734785
135,PQ,8,8,-0.9044613218606734,Mnist,-1111731.5889838506,True,-2.29586963703543
136,PQ,8,8,-0.9016602168341733,Mnist,893589.8071167071,True,-1.66451190310687
137,PQ,8,8,-0.9243487466977819,Mnist,990464.2459682503,True,-3.3724357913136447
138,PQ,8,8,-0.8567546311445902,Mnist,607950.8230765073,True,-3.9840550860249366
139,PQ,8,8,-0.901070206707046,Mnist,132745.22933031773,True,0.3025817066308239
140,PQ,8,8,-0.8342767455097534,Mnist,-308405.4440605163,True,1.4182116553391346
141,PQ,8,8,-0.8281693541239247,Mnist,2137937.2254570625,True,1.5981740495914627
142,PQ,8,8,-0.84685700775656,Mnist,1108940.5128494948,True,-3.33628084063406
143,PQ,8,8,-0.9130218678709702,Mnist,-1293725.927723005,True,-0.6509676105513075
144,PQ,8,8,-0.8891142151647372,Mnist,-679386.1778947491,True,-2.8197613350612674
145,PQ,8,8,-0.889406532687381,Mnist,57855.16825915527,True,-4.288540622483034
146,PQ,8,8,-0.8613552286766797,Mnist,3873199.8288509217,True,-2.171861728330831
147,PQ,8,8,-0.8476211138264313,Mnist,-1459494.5768632945,True,-0.02790892864228627
148,PQ,8,8,-0.895298641456426,Mnist,1282313.9040536466,True,-0.8175324083315557
149,PQ,8,8,-0.8765620146083903,Mnist,-1381082.1198217531,True,-1.8537560018470145
150,PQ,8,8,-0.8800067254726361,Mnist,217107.84984195052,True,-1.3431493846770135
151,PQ,8,8,-0.7966943684507063,Mnist,221160.8590767198,True,-3.9535349588083255
152,PQ,8,8,-0.8283337746424092,Mnist,75088.9841552673,True,-0.3523151161412951
153,PQ,8,8,-0.8410361922463695,Mnist,-701813.8428431947,True,-5.2402278210336
154,PQ,8,8,-0.9093789279471448,Mnist,-970161.5562597062,True,-1.503037376863711
155,PQ,8,8,-0.8214946456280464,Mnist,841336.8323480526,True,-2.65508519130502
156,PQ,8,8,-0.8726089245821887,Mnist,3687017.9792793393,True,-1.9331122559255614
157,PQ,8,8,-0.8712525589864455,Mnist,-2236606.9354844214,True,-0.6647057798525231
158,PQ,8,8,-0.8248570825030671,Mnist,1939890.231259005,True,-1.5526438310216701
159,PQ,8,8,-0.8734762426831105,Mnist,-562747.4196020855,True,-2.287510403358499
160,PQ,8,8,-0.8595245615727882,Mnist,-3634039.208433685,True,-2.3140111354027857
161,PQ,8,8,-0.8442306686628545,Mnist,-1230066.0309721678,True,-4.057264478678998
162,PQ,8,8,-0.9076339144646502,Mnist,32548.576057393046,True,-2.265436400152664
163,PQ,8,8,-0.844153811518352,Mnist,125330.26430134673,True,-1.8760681730068953
164,PQ,8,8,-0.8425372083851892,Mnist,-66694.24819525372,True,5.284109942724472
165,PQ,8,8,-0.89066273193577,Mnist,-422778.89235366636,True,5.75645708229736
166,PQ,8,8,-0.780825964614163,Mnist,128842.13665596378,True,-3.647856025089454
167,PQ,8,8,-0.8567959120412273,Mnist,2081601.9830594417,True,-1.8667593039479613
168,PQ,8,8,-0.8873245692945859,Mnist,1289857.566942757,True,-0.9576144668522166
169,PQ,8,8,-0.8562002447315216,Mnist,333533.5215439296,True,-2.0156915060601746
170,PQ,8,8,-0.8573646566473733,Mnist,843670.3887827027,True,-0.9268676281159255
171,PQ,8,8,-0.8772651235748959,Mnist,-1641341.5686897812,True,-2.6519871164341993
172,PQ,8,8,-0.9050823539520464,Mnist,-1477726.3517141296,True,-1.4805425183182033
173,PQ,8,8,-0.8469738735962835,Mnist,260998.4317179719,True,-5.586162499386336
174,PQ,8,8,-0.8099634671710033,Mnist,171812.65138833353,True,-3.3070915922590935
175,PQ,8,8,-0.9228912045363128,Mnist,-1688288.157222159,True,-2.1129525286013604
176,PQ,8,8,-0.9183476231883373,Mnist,-1813133.6112870378,True,-0.7351150226288131
177,PQ,8,8,-0.8027936366917946,Mnist,187818.58036131258,True,-2.3577637324334586
178,PQ,8,8,-0.908606902762862,Mnist,-205891.9044898655,True,-0.31414793284456627
179,PQ,8,8,-0.8900158376965867,Mnist,388172.74349709507,True,-3.028580109600935
180,PQ,8,8,-0.9112470526444978,Mnist,-657336.1493394107,True,-5.471191549697913
181,PQ,8,8,-0.8942783027464607,Mnist,-1066832.7213904634,True,-4.120270693549117
182,PQ,8,8,-0.8388230099174202,Mnist,2234037.5145509774,True,-2.0663443239001045
183,PQ,8,8,-0.8592473363698826,Mnist,397792.09235705255,True,-5.651279443337396
184,PQ,8,8,-0.8536285062855387,Mnist,-21080.437119090115,True,-0.38454120844292106
185,PQ,8,8,-0.8519606307763351,Mnist,-337073.6773529921,True,4.401342428112559
186,PQ,8,8,-0.889037426703509,Mnist,823912.6331924215,True,-2.105966974040555
187,PQ,8,8,-0.8607702661741402,Mnist,124204.21146763943,True,-0.5951324898629711
188,PQ,8,8,-0.8879473257171016,Mnist,-3063866.6867145747,True,-9.37654425812118
189,PQ,8,8,-0.9015696029303759,Mnist,-863542.9787656998,True,-2.5284325750588255
190,PQ,8,8,-0.9215913814838044,Mnist,-711975.7148815562,True,-2.6577997765340204
191,PQ,8,8,-0.8832455983094959,Mnist,1561804.0717164944,True,-1.759838094135
192,PQ,8,8,-0.8553323191077357,Mnist,-632096.0189361675,True,-3.2284998629558013
193,PQ,8,8,-0.8674846277468408,Mnist,1918518.4948437507,True,-1.2531857524329242
194,PQ,8,8,-0.9247928306723119,Mnist,550534.7743996445,True,-3.518198330750628
195,PQ,8,8,-0.8978127463307424,Mnist,-534182.8237669959,True,-1.3493786306117403
196,PQ,8,8,-0.9057616259428128,Mnist,-1634006.3265292794,True,-5.85294504683645
197,PQ,8,8,-0.8918949133931561,Mnist,1373457.6192566566,True,-3.8761105287503113
198,PQ,8,8,-0.8718867073137245,Mnist,1926567.964118298,True,-0.2698340671314968
199,PQ,8,8,-0.9060329833445935,Mnist,827332.7434798785,True,-0.33526679801804987
200,PQ,8,8,-0.9130835498523376,Mnist,1707168.3165251133,True,-2.8256000988612406
201,PQ,8,8,-0.8397822032231557,Mnist,782627.6843247665,True,-2.4317044782949586
202,PQ,8,8,-0.9088906928186011,Mnist,-2237431.4343767785,True,-3.057071876020136
203,PQ,8,8,-0.9091014171294178,Mnist,-1508328.4284494724,True,-3.4685293144233404
204,PQ,8,8,-0.9158789150113726,Mnist,-143550.25106275006,True,1.7059929017248212
205,PQ,8,8,-0.8799137645132271,Mnist,-155391.2002690154,True,0.48487003274680374
206,PQ,8,8,-0.8782576927381274,Mnist,-605738.31176385,True,-1.9190105933273929
207,PQ,8,8,-0.8027470404541613,Mnist,321583.0166852688,True,2.2032097444844974
208,PQ,8,8,-0.8629714270281766,Mnist,965912.0110661698,True,1.1017644365695964
209,PQ,8,8,-0.8632880554349147,Mnist,-673458.5507594158,True,-1.6947614215136126
210,PQ,8,8,-0.8476881363732076,Mnist,2012819.1331351856,True,-2.3507121420808237
211,PQ,8,8,-0.8388475298748908,Mnist,-3272256.1871249042,True,-1.1222442881834485
212,PQ,8,8,-0.8449879168608022,Mnist,-765292.781837449,True,0.10986380975553299
213,PQ,8,8,-0.9011201527853739,Mnist,3624754.8626730647,True,-1.1198156656115625
214,PQ,8,8,-0.9137201665365281,Mnist,821840.8629302296,True,-2.0578822657931517
215,PQ,8,8,-0.9162019892744709,Mnist,1308775.6863165626,True,3.017111788902034
216,PQ,8,8,-0.8660264108958552,Mnist,492057.79288532236,True,-2.183446305649808
217,PQ,8,8,-0.8444516117002618,Mnist,-2535258.3388360273,True,-1.8083734779893184
218,PQ,8,8,-0.871618750156448,Mnist,1758023.0979167973,True,-0.9954286088676543
219,PQ,8,8,-0.818121657476609,Mnist,146897.64692713402,True,-1.2941721680826417
220,PQ,8,8,-0.9062310437373966,Mnist,-64943.37360761897,True,-2.4173693395767386
221,PQ,8,8,-0.8495169490761452,Mnist,1060351.9737137938,True,-3.050413627613248
222,PQ,8,8,-0.8888754055692039,Mnist,-1077905.9838241953,True,-10.45772230414595
223,PQ,8,8,-0.8873447022765848,Mnist,419473.23933514673,True,-3.731597824534299
224,PQ,8,8,-0.9147917656495788,Mnist,-282613.6681529208,True,-2.077014862684759
225,PQ,8,8,-0.8312134838157236,Mnist,21773.77698907524,True,-2.1534237006355075
226,PQ,8,8,-0.8774054180895008,Mnist,-3674738.33857001,True,-1.687093578041569
227,PQ,8,8,-0.8536174069032226,Mnist,-2379122.589992949,True,-0.7742508547232352
228,PQ,8,8,-0.906369879579464,Mnist,-19067.534953675116,True,1.719527755433745
229,PQ,8,8,-0.9101026112303583,Mnist,566683.1608196835,True,-3.5196396888154315
230,PQ,8,8,-0.8657188207409504,Mnist,-616492.0837160347,True,-2.009917706327952
231,PQ,8,8,-0.8999349069463193,Mnist,-258843.26064186025,True,-2.755737860213691
232,PQ,8,8,-0.8931823874866139,Mnist,-499228.0675521468,True,-29.50359993283262
233,PQ,8,8,-0.8912590370594278,Mnist,-474465.02566236124,True,-2.1032480958580004
234,PQ,8,8,-0.8801937094975665,Mnist,54130.51025919945,True,-0.9687490956752399
235,PQ,8,8,-0.8473679771767568,Mnist,-1083985.4480446684,True,-1.3686002557555388
236,PQ,8,8,-0.7780444144181836,Mnist,1197647.0131506713,True,-0.9632197261196274
237,PQ,8,8,-0.8805880421165256,Mnist,-345519.382785319,True,-1.5365501873821321
238,PQ,8,8,-0.8858142615381575,Mnist,1239947.9796075688,True,0.8809955599634399
239,PQ,8,8,-0.9042647752020738,Mnist,199110.0304922831,True,-1.640134884602255
240,PQ,8,8,-0.8854545932524336,Mnist,-580198.0004858593,True,-4.184458581239745
241,PQ,8,8,-0.8865785022627017,Mnist,-136283.9337317543,True,-2.3170983917714336
242,PQ,8,8,-0.8707564993646262,Mnist,850804.5359899218,True,-1.4348459711652413
243,PQ,8,8,-0.8540173443230293,Mnist,1512595.6972791662,True,-1.9753513826343645
244,PQ,8,8,-0.8730229195346008,Mnist,725919.6844327782,True,-1.8727543219087095
245,PQ,8,8,-0.7763530313070498,Mnist,1519145.2935408305,True,-3.6059944030496287
246,PQ,8,8,-0.8203815855737356,Mnist,446247.6226007609,True,-1.4067362940675372
247,PQ,8,8,-0.8417489816105106,Mnist,-931072.4972809392,True,-1.428821501993778
248,PQ,8,8,-0.8954022719840098,Mnist,1390213.4316043062,True,-0.9894794880211063
249,PQ,8,8,-0.8829767848891695,Mnist,-328320.2561646264,True,0.9147684363600557
250,PQ,8,8,-0.9030352181949359,Mnist,-2135172.060060096,True,-2.4766235210241017
251,PQ,8,8,-0.8956190965384335,Mnist,-1918092.2871697892,True,-2.187154716349632
252,PQ,8,8,-0.8941771345145972,Mnist,301128.1618512918,True,-5.560597137209123
253,PQ,8,8,-0.8026725665220458,Mnist,872602.3313561433,True,-2.123535482525674
254,PQ,8,8,-0.857294158409253,Mnist,1088791.4220430786,True,-4.266851347420202
255,PQ,8,8,-0.8888878089955661,Mnist,-860468.2231172943,True,-1.7314614180541272
256,PQ,8,16,-0.9233955546138726,Mnist,-593229.2025137297,True,-1.7778527439002867
257,PQ,8,16,-0.8919977042829677,Mnist,929794.5196495014,True,-0.8637789250418284
258,PQ,8,16,-0.9469542916526777,Mnist,5689362.472577322,True,-2.0304317138669306
259,PQ,8,16,-0.9647641651340675,Mnist,495485.406745202,True,-2.914203069851477
260,PQ,8,16,-0.9158512760507057,Mnist,577974.3597793987,True,-1.6000325940296332
261,PQ,8,16,-0.9535622022190736,Mnist,-1398930.521572867,True,-5.587577331557264
262,PQ,8,16,-0.9026491111200705,Mnist,-1561303.3946560612,True,-1.4689911623570613
263,PQ,8,16,-0.9133987115571672,Mnist,-595529.0455377251,True,-2.7008367529590154
264,PQ,8,16,-0.8563284209393605,Mnist,1119038.9081810005,True,-1.8145692541729646
265,PQ,8,16,-0.9320293008471353,Mnist,-959196.206735665,True,2.0074179671135433
266,PQ,8,16,-0.9442236141046223,Mnist,664378.3357949357,True,7.594491653033868
267,PQ,8,16,-0.8643310012097254,Mnist,-1187069.4848850393,True,-7.344632787433495
268,PQ,8,16,-0.9466569460698473,Mnist,-476307.0635774636,True,-9.312836445039176
269,PQ,8,16,-0.9436032883842401,Mnist,1069193.199650691,True,-1.39399604879122
270,PQ,8,16,-0.9398605375551657,Mnist,1545086.9662159095,True,-4.018984838774492
271,PQ,8,16,-0.912482972787227,Mnist,-1051144.9682699796,True,681.1780220030566
272,PQ,8,16,-0.9403651069722608,Mnist,895151.0859088083,True,-10.496839245310243
273,PQ,8,16,-0.9033747500063887,Mnist,238771.28074204418,True,-2.381440294674319
274,PQ,8,16,-0.8216529062005518,Mnist,851670.2854394023,True,2.1808656804951374
275,PQ,8,16,-0.9091518592697455,Mnist,-571912.4557899374,True,-2.890780355294
276,PQ,8,16,-0.9465507733943044,Mnist,-1205991.2359306985,True,-1.1755213765994443
277,PQ,8,16,-0.9096424269164669,Mnist,2800560.435746835,True,-0.4187317891600312
278,PQ,8,16,-0.8927940259116987,Mnist,-462931.2355978767,True,-2.2062680637352248
279,PQ,8,16,-0.8593622771512657,Mnist,399179.24585178494,True,-1.9498031577011312
280,PQ,8,16,-0.918608083950363,Mnist,-1296849.2717898842,True,-2.606487385019512
281,PQ,8,16,-0.928034061386678,Mnist,419071.73357357027,True,-7.158550465739196
282,PQ,8,16,-0.9001835694726569,Mnist,2424996.9011784727,True,2.5344420131683343
283,PQ,8,16,-0.9299739197645897,Mnist,895521.826644019,True,-2.097428898942544
284,PQ,8,16,-0.9516851587158753,Mnist,1019456.6710583488,True,-4.056714847420181
285,PQ,8,16,-0.9367022687851868,Mnist,868980.3175589989,True,-0.5005586508098593
286,PQ,8,16,-0.916167291704623,Mnist,335824.6744425682,True,-7.333505772067827
287,PQ,8,16,-0.9399077019536343,Mnist,3199237.166669626,True,-2.4647509698672208
288,PQ,8,16,-0.9179100632743585,Mnist,-1065497.2909091157,True,1.1246472160562582
289,PQ,8,16,-0.8937001407734254,Mnist,-201562.4219240527,True,-2.092885506823462
290,PQ,8,16,-0.9296211738928948,Mnist,245390.81134828198,True,-2.087174989818329
291,PQ,8,16,-0.8860613207503587,Mnist,-303249.64681681886,True,-11.287445473913419
292,PQ,8,16,-0.8907159282203981,Mnist,1775559.0929892035,True,-2.955794334149022
293,PQ,8,16,-0.9370894068693779,Mnist,-102948.01679252653,True,-0.716117487903356
294,PQ,8,16,-0.9332590593315554,Mnist,-490501.03280250344,True,-5.1326261343603115
295,PQ,8,16,-0.951802392238692,Mnist,1361086.061227784,True,-15.12275052278678
296,PQ,8,16,-0.9464810662803768,Mnist,1855749.8622270022,True,-5.514536134334808
297,PQ,8,16,-0.9336909997194034,Mnist,-17757.400375475292,True,-2.384681084343979
298,PQ,8,16,-0.9388292705754323,Mnist,971923.2090782938,True,-3.2471831044796997
299,PQ,8,16,-0.9184396851874729,Mnist,-1718413.6408081795,True,-1.6315142205940374
300,PQ,8,16,-0.9111830328341886,Mnist,-157975.72024311346,True,2.706224663608316
301,PQ,8,16,-0.8779226137047287,Mnist,456293.86336128,True,-1.2211068667272946
302,PQ,8,16,-0.92862542758555,Mnist,-116287.61460321839,True,2.8367272954946907
303,PQ,8,16,-0.9156598042868944,Mnist,589536.732834948,True,1.3382938884466988
304,PQ,8,16,-0.9523447278406015,Mnist,-886823.5654772429,True,-3.8063451603238554
305,PQ,8,16,-0.9139121338979024,Mnist,-573686.9689293901,True,-1.4872842243546371
306,PQ,8,16,-0.9069714207526323,Mnist,-507351.4917825947,True,3.192339764949509
307,PQ,8,16,-0.8686008910868938,Mnist,-1050267.6639368627,True,0.5922572895587674
