,_algo,_code_bits,_ncodebooks,corr,dataset,err,norm_mean,rel_err
0,PQ,8,8,-0.8596559897440734,Mnist,-438253.4510794871,True,-2.6805277805618544
1,PQ,8,8,-0.8381740259647186,Mnist,472664.71725470526,True,-2.830723308858137
2,PQ,8,16,-0.9233955546138726,Mnist,2158362.8931239196,True,-2.9164914273983604
3,PQ,8,16,-0.8919977042829677,Mnist,-1019922.0546409985,True,1.4376396457377958
4,PQ,8,32,-0.9656910548394083,Mnist,243864.7494043723,True,-0.9842790066198193
5,PQ,8,32,-0.922218637860072,Mnist,-207346.02418953308,True,12.758820091642532
