,X_cols,X_rows,_algo,_code_bits,_ncodebooks,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std
0,832,10000,PQ,8,8,-0.8672213312006608,0.03685847083404186,Mnist,10.801661014556885,0.0125,0.0432,0.01848671875,0.021388746935793096,1554113144024.5415,2586633053503.521,True,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4927087043094198,352076.0677116197,161250298.73666877,593.3581039577563
1,832,10000,PQ,8,16,-0.9186683220803245,0.02511250418738251,Mnist,11.26113486289978,0.00595,0.0071,0.009016796875,0.011807223982693403,1684778736149.292,2815209985351.6714,True,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.394467023356382,575771.7407380188,347564941.55429375,758.7924665319845
2,832,10000,PQ,8,32,-0.951514057503553,0.020373020132334094,Mnist,12.123937845230103,0.0035,0.0056,0.004685937500000001,0.00449762497003627,1787617446652.4758,2981120179992.9414,True,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1599580018013302,465472.74986999406,205885883.67648402,682.252214691477
