,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err
0,Bolt,4,16,True,-0.8652810023202907,Mnist,-877272.75,True,0,-1.0019011252073529
1,Bolt,4,16,True,-0.8291526193433987,Mnist,447035.125,True,0,-1.0014238195418663
2,Bolt,4,16,True,-0.9050827666443633,Mnist,-349862.21875,True,0,-0.9978161912256901
3,Bolt,4,16,True,-0.9204652569541337,Mnist,-333085.59375,True,0,-1.0030084900241343
4,Bolt,4,16,True,-0.8606132825768891,Mnist,409038.625,True,0,-1.088255924553524
5,Bolt,4,16,True,-0.9085742672539339,Mnist,461645.375,True,0,-0.9882428431489971
6,Bolt,4,16,True,-0.8333875737514191,Mnist,-38903.828125,True,0,-1.00183528413963
7,Bolt,4,16,True,-0.83542139346384,Mnist,247732.40625,True,0,-0.9981278338452537
8,Bolt,4,16,True,-0.7562586554414804,Mnist,42041.84375,True,0,-1.0017767108769313
9,Bolt,4,16,True,-0.8862108032180219,Mnist,698208.0,True,0,-0.9977579221543565
10,Bolt,4,16,True,-0.9009350929288416,Mnist,665485.25,True,0,-1.0007347431922111
11,Bolt,4,16,True,-0.7885319351360993,Mnist,278789.375,True,0,-0.9979742588438241
12,Bolt,4,16,True,-0.8996186012277424,Mnist,30716.12109375,True,0,-1.0015754034528894
13,Bolt,4,16,True,-0.9022526727997987,Mnist,-414973.21875,True,0,-1.0167805716741887
14,Bolt,4,16,True,-0.8821647206181321,Mnist,317106.8125,True,0,-1.0040845614542564
15,Bolt,4,16,True,-0.8723435985438015,Mnist,-1129342.75,True,0,-1.0212471124357523
16,Bolt,4,16,True,-0.883626084319451,Mnist,242176.3125,True,0,-0.9986290450780351
17,Bolt,4,16,True,-0.8395036350775716,Mnist,164666.4375,True,0,-0.9992353976998432
18,Bolt,4,16,True,-0.7603746183546747,Mnist,-431149.28125,True,0,-0.9868057990735499
19,Bolt,4,16,True,-0.8327622556993154,Mnist,-140831.0625,True,0,-1.0052741841132269
20,Bolt,4,16,True,-0.8923767988962609,Mnist,-85783.9453125,True,0,-0.9991051239753178
21,Bolt,4,16,True,-0.8601306654751857,Mnist,575639.25,True,0,-1.00365928310699
22,Bolt,4,16,True,-0.8240215620562562,Mnist,61462.4296875,True,0,-1.0011939564514034
23,Bolt,4,16,True,-0.7408767555406802,Mnist,-142957.265625,True,0,-0.9954815790179525
24,Bolt,4,16,True,-0.8663712962265434,Mnist,213791.28125,True,0,-0.9991076856882245
25,Bolt,4,16,True,-0.8946553652141324,Mnist,-970982.375,True,0,-1.0019477690097336
26,Bolt,4,16,True,-0.8458209046024158,Mnist,120488.125,True,0,-0.9993454832703267
27,Bolt,4,16,True,-0.8815522045223496,Mnist,-683741.375,True,0,-0.9992882705971501
28,Bolt,4,16,True,-0.9193730256459814,Mnist,-659404.875,True,0,-1.0009008479911234
29,Bolt,4,16,True,-0.8943739480319388,Mnist,292680.5,True,0,-1.0018262440070576
