,_algo,_code_bits,_ncodebooks,corr,dataset,err,norm_mean,rel_err
27,PQ,8,8,-0.8977881821894503,Mnist,333849.60699880274,True,-0.20089065675555656
28,PQ,8,8,-0.9223257381226136,Mnist,690755.4551626331,True,5.489742152633828
29,PQ,8,8,-0.8904867566730611,Mnist,-210603.6696396101,True,13.305206051881788
30,PQ,8,8,-0.865873648784425,Mnist,1872199.2678584512,True,1.3405980562538187
31,PQ,8,8,-0.8997451112970254,Mnist,-1298173.8785716665,True,-2.896981480411808
32,PQ,8,8,-0.8706407560696572,Mnist,-216326.17967087124,True,-0.3136668676501509
33,PQ,8,8,-0.8373252630769137,Mnist,-732225.4664336276,True,-2.694779927071675
34,PQ,8,8,-0.8970805450912362,Mnist,84102.51443523465,True,-23.502517592483986
35,PQ,8,8,-0.8238728569711452,Mnist,941590.0561030516,True,-50.30738055695308
36,PQ,8,8,-0.8110816335413455,Mnist,-485891.31749412615,True,-8.318424559627315
37,PQ,8,8,-0.8918262866689303,Mnist,-300474.5236708954,True,-1.9011175059974548
38,PQ,8,8,-0.8901590519265303,Mnist,625789.0961314628,True,-1.3978901216229183
39,PQ,8,8,-0.9111027980042823,Mnist,-2121757.8297729315,True,-1.3117878244000594
40,PQ,8,8,-0.9209323545393073,Mnist,-1493679.8660991634,True,-10.778128746193541
41,PQ,8,8,-0.8778119129663549,Mnist,-22498.30778041872,True,-7.837069511336503
42,PQ,8,8,-0.8832087259436397,Mnist,306829.2244182883,True,-2.027127673252609
43,PQ,8,8,-0.8676859467698718,Mnist,-2503765.5769095314,True,-3.3202143990835022
44,PQ,8,8,-0.854493337967863,Mnist,1027133.8540137929,True,-2.6881592966385144
45,PQ,8,8,-0.8232834065670565,Mnist,-1591595.725245304,True,-1.9146073943398316
46,PQ,8,8,-0.8674777734713889,Mnist,15073.348446326796,True,-0.8272280671885703
47,PQ,8,8,-0.8778384398960181,Mnist,-1564190.8640677496,True,-1.741357930623433
48,PQ,8,8,-0.9242055496715513,Mnist,545605.876489484,True,-1.4459367769809952
49,PQ,8,8,-0.8632472282272418,Mnist,969942.5137134814,True,-3.6627039362728406
50,PQ,8,8,-0.8587798605611806,Mnist,-451517.6758799693,True,-1.697969376475366
51,PQ,8,8,-0.7946112690068612,Mnist,1133433.4218542594,True,-1.6330766382231503
52,PQ,8,8,-0.8178685941743432,Mnist,-828183.3523213016,True,6.185963244947508
53,PQ,8,8,-0.8653988854598991,Mnist,-3746010.2405625004,True,-4.657181543992215
54,PQ,8,8,-0.7589185980847378,Mnist,-1156937.2951834337,True,-1.7834636640557946
55,PQ,8,8,-0.8522924800729103,Mnist,56214.06824326335,True,-2.607123168713035
56,PQ,8,8,-0.9032865349115274,Mnist,1024700.8898083746,True,-1.4287486139647743
57,PQ,8,8,-0.9120707060534471,Mnist,2312482.7253362215,True,-1.603027742124154
58,PQ,8,8,-0.8991173385186018,Mnist,-1078674.8295942077,True,-1.7615541110417752
59,PQ,8,8,-0.8815785420418233,Mnist,-68794.07476148254,True,-2.802294506742434
60,PQ,8,8,-0.8614620091007661,Mnist,-913499.5614223543,True,-2.2098946703345845
61,PQ,8,8,-0.8254371599801994,Mnist,419191.288138818,True,-1.9813105106388424
62,PQ,8,8,-0.8449064121849045,Mnist,30436.826313267607,True,-12.114606834749926
63,PQ,8,8,-0.8121504469933022,Mnist,-1069472.3853411411,True,13.506303224620801
64,PQ,8,8,-0.8202854512701648,Mnist,-195362.60586708674,True,-2.0809683899585982
65,PQ,8,8,-0.8691959623343595,Mnist,-641821.8694028242,True,-8.156085977233708
66,PQ,8,8,-0.7864723901657833,Mnist,990092.4687394551,True,-1.709252907108015
67,PQ,8,8,-0.8202862895370672,Mnist,-749237.7184022673,True,-6.387969762533673
68,PQ,8,8,-0.9069927132971476,Mnist,856004.5986937103,True,-5.305060640756924
69,PQ,8,8,-0.7801772458074119,Mnist,715218.127581797,True,-2.047159207514131
70,PQ,8,8,-0.8448452556422966,Mnist,-1499146.5742628693,True,-1.8690642604618246
71,PQ,8,8,-0.906198274792233,Mnist,-499891.1527034922,True,-1.0254553311862742
72,PQ,8,8,-0.8300588657401636,Mnist,-976137.0332039229,True,-1.6274275360908284
73,PQ,8,8,-0.898755311849428,Mnist,576743.3093729132,True,-1.19246044837661
74,PQ,8,8,-0.8954823611603314,Mnist,1114239.19290613,True,-1.592873740500114
75,PQ,8,8,-0.8753710352140929,Mnist,825363.5838204029,True,-1.7132843118763807
76,PQ,8,8,-0.8919135745472359,Mnist,941584.614567446,True,-3.3101726376395595
77,PQ,8,8,-0.8632009533509736,Mnist,641297.1610911178,True,2.986234045661363
78,PQ,8,8,-0.9060902364316888,Mnist,2982129.970002548,True,-1.3173678932793758
79,PQ,8,8,-0.8714074815377019,Mnist,-1581512.2519615947,True,-1.5579187491718804
80,PQ,8,8,-0.8640845586163646,Mnist,1658206.2192728939,True,-1.9037793379849293
81,PQ,8,8,-0.8691392625774,Mnist,1163758.4849296538,True,-3.084895713764083
82,PQ,8,8,-0.8612555195290835,Mnist,638541.9337030353,True,-0.7908077415833148
83,PQ,8,8,-0.8812277735838637,Mnist,-3428340.121086347,True,-2.004584733892192
84,PQ,8,8,-0.7786466684855642,Mnist,563757.8814331695,True,-3.470466949337504
85,PQ,8,8,-0.8848775612636366,Mnist,-1480483.8840573523,True,-3.502792502436138
86,PQ,8,8,-0.9041574672859578,Mnist,1360764.1552286502,True,-2.0775044558422975
87,PQ,8,8,-0.8767908634927672,Mnist,1784716.2898374505,True,-4.007650353236236
88,PQ,8,8,-0.8666898402402834,Mnist,-379543.795345422,True,-2.016819323306694
89,PQ,8,8,-0.9180614372389798,Mnist,-1556278.2925471659,True,-2.066118379016654
90,PQ,8,8,-0.8861070151355099,Mnist,-1496042.4624160444,True,-2.3000317885196893
91,PQ,8,8,-0.8337208258350203,Mnist,-498595.34947858984,True,-4.499470924151787
92,PQ,8,8,-0.8930344586425846,Mnist,882374.9327896036,True,-1.1069444591620654
93,PQ,8,8,-0.9168254207001495,Mnist,3145677.8932793564,True,-1.751254918470002
94,PQ,8,8,-0.8849374193329261,Mnist,-165522.22385451553,True,-1.333538698127185
95,PQ,8,8,-0.8660136926738706,Mnist,-3308343.6711625,True,-1.494269232189054
96,PQ,8,8,-0.8941670037841644,Mnist,-2350304.9236385697,True,-1.6680432607855609
97,PQ,8,8,-0.8216898271643008,Mnist,1311985.4714137341,True,-4.197279354555552
98,PQ,8,8,-0.802805229000927,Mnist,105065.68461409173,True,-1.384970248741324
99,PQ,8,8,-0.8769734151665748,Mnist,2131421.4896707693,True,-2.127601128492416
100,PQ,8,8,-0.8405162316203976,Mnist,869741.6835960828,True,-0.9417986412213114
101,PQ,8,8,-0.8779139187098017,Mnist,-233808.01510124072,True,-22.903160552876322
102,PQ,8,8,-0.8108808723644579,Mnist,573278.0487869619,True,-7.873735903023375
103,PQ,8,8,-0.8575441253208353,Mnist,133957.28737640003,True,-4.124025331317536
104,PQ,8,8,-0.8577356835459721,Mnist,1391787.6577626166,True,-0.3100617944877956
105,PQ,8,8,-0.8867338746629045,Mnist,-784456.7435930863,True,-1.4330747183564314
106,PQ,8,8,-0.856891986991209,Mnist,-1621394.0431261172,True,-0.6870248263322245
107,PQ,8,8,-0.8960048081851391,Mnist,-1105540.531357637,True,-1.6891047446425935
108,PQ,8,8,-0.8686425460159407,Mnist,1119346.5064489176,True,-6.970894213035875
109,PQ,8,8,-0.8327965088057843,Mnist,-648546.9490733454,True,-3.1597275133057505
110,PQ,8,8,-0.8745271723567619,Mnist,1409099.263874378,True,-1.589931702238902
111,PQ,8,8,-0.9120167859090319,Mnist,1433726.3625022543,True,4.546504551397748
112,PQ,8,8,-0.8786541194662407,Mnist,308354.03156880935,True,-2.700127547561312
113,PQ,8,8,-0.8850031374519491,Mnist,-915028.3696244378,True,-0.23003296787927946
114,PQ,8,8,-0.9049531905792637,Mnist,775201.5056700516,True,-2.4368934239181685
115,PQ,8,8,-0.8491002035964975,Mnist,406930.2097053454,True,-0.602363121040239
116,PQ,8,8,-0.8759008041778711,Mnist,-125247.2600333739,True,-39.31463406166588
117,PQ,8,8,-0.8624605630287225,Mnist,-464048.183632454,True,-1.8621488297364264
118,PQ,8,8,-0.8512834214678459,Mnist,691550.613431737,True,-12.698510090321157
119,PQ,8,8,-0.8620008678371345,Mnist,1305696.4059977173,True,-5.819529267828453
120,PQ,8,8,-0.8990392186096879,Mnist,141238.1906721326,True,-2.5090511428053817
121,PQ,8,8,-0.8533100382085551,Mnist,-1203895.1484642648,True,-3.117131396899502
122,PQ,8,8,-0.8848832956004221,Mnist,746557.4225878629,True,-2.2848825714794403
123,PQ,8,8,-0.8228548081647393,Mnist,-788286.2527130072,True,-2.3119042588000327
124,PQ,8,8,-0.8222410493271807,Mnist,-1230896.3250860148,True,-8.273374943826521
125,PQ,8,8,-0.8265981502624725,Mnist,-1762994.8277711915,True,-0.049369975808108375
126,PQ,8,8,-0.8187685429235011,Mnist,518057.7825939368,True,-1.6087016172422948
127,PQ,8,8,-0.8476831115727769,Mnist,-1416682.0106188683,True,-3.171442216511075
128,PQ,8,8,-0.8512456438401313,Mnist,1050392.8978750762,True,-5.474147092780904
129,PQ,8,8,-0.8066614246472872,Mnist,1015729.5505849037,True,-0.22798682589873726
130,PQ,8,8,-0.892719815418749,Mnist,3327835.4465629878,True,-1.013368834207233
131,PQ,8,8,-0.89380993633017,Mnist,-248375.0869876052,True,-1.651146489766105
132,PQ,8,8,-0.8933912836990457,Mnist,-829496.4639639681,True,-1.4696396436676507
133,PQ,8,8,-0.8630177948539969,Mnist,-1896453.6335781503,True,-1.416008924953514
134,PQ,8,8,-0.8407636109207544,Mnist,110036.1287021215,True,0.13655811364046577
135,PQ,8,8,-0.9044613218606734,Mnist,-81756.78137277008,True,-1.577084539601866
136,PQ,8,8,-0.9016602168341733,Mnist,-1206536.5002273438,True,-90.60821587044236
137,PQ,8,8,-0.9243487466977819,Mnist,68971.92059030812,True,0.36978252784218874
138,PQ,8,8,-0.8567546311445902,Mnist,-2514557.422868837,True,-1.3890154368471754
139,PQ,8,8,-0.901070206707046,Mnist,835152.7222152024,True,-2.2849326807117065
140,PQ,8,8,-0.8342767455097534,Mnist,548369.0934953771,True,-1.5241163935246154
141,PQ,8,8,-0.8281693541239247,Mnist,-1331815.8134658393,True,-2.508757107509946
142,PQ,8,8,-0.84685700775656,Mnist,-917882.2396717679,True,-5.492945503060383
143,PQ,8,8,-0.9130218678709702,Mnist,2389899.173264599,True,1.1679198046790686
144,PQ,8,8,-0.8891142151647372,Mnist,-1387760.3465483407,True,-2.4061119621937106
145,PQ,8,8,-0.889406532687381,Mnist,1757702.7131799357,True,-1.2167767154508917
146,PQ,8,8,-0.8613552286766797,Mnist,-341077.4144733767,True,-2.6345582628613027
147,PQ,8,8,-0.8476211138264313,Mnist,266058.0491050237,True,-3.0069755688313045
148,PQ,8,8,-0.895298641456426,Mnist,-46687.17595833575,True,-3.3323503714729448
149,PQ,8,8,-0.8765620146083903,Mnist,1034297.0326418814,True,-1.611638606912163
150,PQ,8,8,-0.8800067254726361,Mnist,-117572.68548960146,True,-2.0920389712233516
151,PQ,8,8,-0.7966943684507063,Mnist,1889143.5143187244,True,0.8523565296657406
152,PQ,8,8,-0.8283337746424092,Mnist,1020948.4652194954,True,-1.5065722002659987
153,PQ,8,8,-0.8410361922463695,Mnist,-1598193.008147027,True,-1.8809144959091308
154,PQ,8,8,-0.9093789279471448,Mnist,1310364.3112697687,True,-0.5408041273740009
155,PQ,8,8,-0.8214946456280464,Mnist,1219992.5986086791,True,-0.5086392525116542
156,PQ,8,8,-0.8726089245821887,Mnist,1104131.2079338606,True,-2.230017315566279
157,PQ,8,8,-0.8712525589864455,Mnist,-355145.03329944954,True,-0.7795958091645305
158,PQ,8,8,-0.8248570825030671,Mnist,490074.95346149243,True,-3.361364937329766
159,PQ,8,8,-0.8734762426831105,Mnist,572718.7770212721,True,-1.9934759759522516
160,PQ,8,8,-0.8595245615727882,Mnist,544369.0438634162,True,-4.946150163135296
161,PQ,8,8,-0.8442306686628545,Mnist,422999.7988039257,True,-4.596705768344661
162,PQ,8,8,-0.9076339144646502,Mnist,-1794656.8534322819,True,-1.1258517763648144
163,PQ,8,8,-0.844153811518352,Mnist,240257.5392996826,True,-2.871400205771203
164,PQ,8,8,-0.8425372083851892,Mnist,205356.84711189146,True,-0.9761669606257
165,PQ,8,8,-0.89066273193577,Mnist,-1406963.9149579983,True,-0.3087002854114105
166,PQ,8,8,-0.780825964614163,Mnist,516347.6128321594,True,-1.9869769915582167
167,PQ,8,8,-0.8567959120412273,Mnist,982031.8934423099,True,-1.0914276340756628
168,PQ,8,8,-0.8873245692945859,Mnist,1799899.969328555,True,-2.2166301475455525
169,PQ,8,8,-0.8562002447315216,Mnist,321151.7609467497,True,-0.5879732757744914
170,PQ,8,8,-0.8573646566473733,Mnist,-1103582.9739089927,True,-1.0667149964091016
171,PQ,8,8,-0.8772651235748959,Mnist,1168047.4118214399,True,2.262862731241943
172,PQ,8,8,-0.9050823539520464,Mnist,549332.778988131,True,-2.6587987005917437
173,PQ,8,8,-0.8469738735962835,Mnist,1761380.6840900872,True,-0.01931717384561133
174,PQ,8,8,-0.8099634671710033,Mnist,-2018252.1626963497,True,-1.1616909631048122
175,PQ,8,8,-0.9228912045363128,Mnist,-1087430.0981509397,True,-1.5553822515282572
176,PQ,8,8,-0.9183476231883373,Mnist,-237369.9756297919,True,-0.9436527537954459
177,PQ,8,8,-0.8027936366917946,Mnist,326179.43597978825,True,-4.116435188210113
178,PQ,8,8,-0.908606902762862,Mnist,2074993.106559792,True,0.35558645812744727
179,PQ,8,8,-0.8900158376965867,Mnist,-122778.61556879611,True,-1.8806541978148037
180,PQ,8,8,-0.9112470526444978,Mnist,-1050149.0439510925,True,-2.2869947889947344
181,PQ,8,8,-0.8942783027464607,Mnist,835259.9345833668,True,18.52859468030697
182,PQ,8,8,-0.8388230099174202,Mnist,-170097.99188249483,True,-2.71404665367932
183,PQ,8,8,-0.8592473363698826,Mnist,289268.6224644679,True,-1.3048534917935586
184,PQ,8,8,-0.8536285062855387,Mnist,-836110.6475581753,True,-1.7375543627918806
185,PQ,8,8,-0.8519606307763351,Mnist,127872.34564978149,True,-5.100168528408122
186,PQ,8,8,-0.889037426703509,Mnist,-1538961.4812237597,True,-3.0808196107526347
187,PQ,8,8,-0.8607702661741402,Mnist,-1300193.5888419624,True,-4.395848872151652
188,PQ,8,8,-0.8879473257171016,Mnist,1710844.9900318682,True,-39.45518883623144
189,PQ,8,8,-0.9015696029303759,Mnist,1127774.6667934563,True,-1.4728065008840667
190,PQ,8,8,-0.9215913814838044,Mnist,610500.7694744668,True,6.555301235610287
191,PQ,8,8,-0.8832455983094959,Mnist,-66057.86606229539,True,-3.266631215084432
192,PQ,8,8,-0.8553323191077357,Mnist,-486860.9832430508,True,-3.5875462503813274
193,PQ,8,8,-0.8674846277468408,Mnist,-1610457.641964599,True,0.24750946302728435
194,PQ,8,8,-0.9247928306723119,Mnist,-678356.5101246613,True,-2.3208893452408743
195,PQ,8,8,-0.8978127463307424,Mnist,-2252838.467437902,True,-1.5076310126711605
196,PQ,8,8,-0.9057616259428128,Mnist,-182249.6031538064,True,0.5314823661271334
197,PQ,8,8,-0.8918949133931561,Mnist,-3040226.3506059903,True,-6.244127809767399
198,PQ,8,8,-0.8718867073137245,Mnist,456101.75739324646,True,-2.887158995391188
199,PQ,8,8,-0.9060329833445935,Mnist,-1330821.1586652268,True,-2.5532121007394055
200,PQ,8,8,-0.9130835498523376,Mnist,1240995.173701698,True,-0.2883185414597825
201,PQ,8,8,-0.8397822032231557,Mnist,-909.3118459717953,True,2.028155323256497
202,PQ,8,8,-0.9088906928186011,Mnist,248030.130479167,True,0.07284406358919995
203,PQ,8,8,-0.9091014171294178,Mnist,-2330715.617491075,True,-9.462214012125214
204,PQ,8,8,-0.9158789150113726,Mnist,-553048.673650627,True,3.4724563263734307
205,PQ,8,8,-0.8799137645132271,Mnist,336470.95661589084,True,-3.1779801396195557
206,PQ,8,8,-0.8782576927381274,Mnist,1210242.5917287485,True,-1.3869563776344522
207,PQ,8,8,-0.8027470404541613,Mnist,-692128.5784645794,True,-12.99542822282968
208,PQ,8,8,-0.8629714270281766,Mnist,-1154633.9468082876,True,-1.0310646234888514
209,PQ,8,8,-0.8632880554349147,Mnist,-2232159.801249994,True,-1.2475480044597989
210,PQ,8,8,-0.8476881363732076,Mnist,-1779333.3964750157,True,-4.114043788020721
211,PQ,8,8,-0.8388475298748908,Mnist,1110718.5358508294,True,0.0498323561847395
212,PQ,8,8,-0.8449879168608022,Mnist,2195230.4113770635,True,-5.093760333631209
213,PQ,8,8,-0.9011201527853739,Mnist,-1326617.7809596504,True,-1.5155877910387254
214,PQ,8,8,-0.9137201665365281,Mnist,-1884384.9600091048,True,-0.7470682908458173
215,PQ,8,8,-0.9162019892744709,Mnist,1849756.2578949814,True,-0.7893617169719775
216,PQ,8,8,-0.8660264108958552,Mnist,1341243.257509908,True,3.9451762376241764
217,PQ,8,8,-0.8444516117002618,Mnist,674931.7903665043,True,-2.127045514884216
218,PQ,8,8,-0.871618750156448,Mnist,181657.74423047766,True,-1.719976271741314
219,PQ,8,8,-0.818121657476609,Mnist,292203.5291324047,True,-5.688742063408881
220,PQ,8,8,-0.9062310437373966,Mnist,-780702.1685169017,True,-4.962495077283457
221,PQ,8,8,-0.8495169490761452,Mnist,3209189.969106081,True,-0.4358310990519492
222,PQ,8,8,-0.8888754055692039,Mnist,231563.01762896762,True,0.27684777531698895
223,PQ,8,8,-0.8873447022765848,Mnist,125499.39492039543,True,-6.081757185750187
224,PQ,8,8,-0.9147917656495788,Mnist,-1137646.024951813,True,-1.1705298476266068
225,PQ,8,8,-0.8312134838157236,Mnist,746749.9857052726,True,-1.786830633423719
226,PQ,8,8,-0.8774054180895008,Mnist,-146331.4655251408,True,-2.4641027948588228
227,PQ,8,8,-0.8536174069032226,Mnist,803268.8529168259,True,-1.7267399349324184
228,PQ,8,8,-0.906369879579464,Mnist,-1131892.2894316253,True,-4.97558213739341
229,PQ,8,8,-0.9101026112303583,Mnist,628116.9399852845,True,-1.9403576375032086
230,PQ,8,8,-0.8657188207409504,Mnist,1241834.2721888232,True,-2.5909310442420543
231,PQ,8,8,-0.8999349069463193,Mnist,563834.5726033318,True,-2.7452669576880857
232,PQ,8,8,-0.8931823874866139,Mnist,547227.9269543005,True,-2.8945415012583315
233,PQ,8,8,-0.8912590370594278,Mnist,-512531.51075158967,True,-1.4086755897583338
234,PQ,8,8,-0.8801937094975665,Mnist,1015184.4472643816,True,-4.6092229163240965
235,PQ,8,8,-0.8473679771767568,Mnist,-330471.0905821825,True,30.683178789017244
236,PQ,8,8,-0.7780444144181836,Mnist,-855344.3835654632,True,21.726281531788885
237,PQ,8,8,-0.8805880421165256,Mnist,-1542872.484236993,True,-2.0231975238576196
238,PQ,8,8,-0.8858142615381575,Mnist,687966.9422726464,True,-0.5953182500969602
239,PQ,8,8,-0.9042647752020738,Mnist,-692424.5411909097,True,-0.997284795503399
240,PQ,8,8,-0.8854545932524336,Mnist,-937308.0016422083,True,-3.4140936569556133
241,PQ,8,8,-0.8865785022627017,Mnist,-175085.2847122104,True,-1.8979333204207398
242,PQ,8,8,-0.8707564993646262,Mnist,-383275.8520429705,True,1.336104061091923
243,PQ,8,8,-0.8540173443230293,Mnist,-434697.45997391816,True,-0.7238260753988874
244,PQ,8,8,-0.8730229195346008,Mnist,682461.1479162489,True,-2.0850411561503224
245,PQ,8,8,-0.7763530313070498,Mnist,3211304.37246448,True,3.6514003447257397
246,PQ,8,8,-0.8203815855737356,Mnist,-1221783.9983567717,True,-6.497810174608187
247,PQ,8,8,-0.8417489816105106,Mnist,610510.764234341,True,-3.4287443650199
248,PQ,8,8,-0.8954022719840098,Mnist,-3309076.087350029,True,-0.6213138675145206
249,PQ,8,8,-0.8829767848891695,Mnist,562343.8256717515,True,-3.540756403978193
250,PQ,8,8,-0.9030352181949359,Mnist,136620.4714454158,True,-0.9683304341906858
251,PQ,8,8,-0.8956190965384335,Mnist,-1034893.0807953922,True,-4.416675260839319
252,PQ,8,8,-0.8941771345145972,Mnist,849290.7699872843,True,0.43438211748806643
253,PQ,8,8,-0.8026725665220458,Mnist,-147790.93181341988,True,-2.222542346985004
254,PQ,8,8,-0.857294158409253,Mnist,-420792.99214017077,True,-2.456076808336566
255,PQ,8,8,-0.8888878089955661,Mnist,1325763.4183087964,True,-2.1867198607454275
256,PQ,8,16,-0.9233955546138726,Mnist,-925576.86383598,True,-0.8195815182694283
257,PQ,8,16,-0.8919977042829677,Mnist,-42540.15446820884,True,-3.2877922159340778
258,PQ,8,16,-0.9469542916526777,Mnist,12755.902936094208,True,-2.0953953533402556
259,PQ,8,16,-0.9647641651340675,Mnist,-1961057.4350361363,True,-2.196048250372738
260,PQ,8,16,-0.9158512760507057,Mnist,196725.65092317242,True,-2.115077782396376
261,PQ,8,16,-0.9535622022190736,Mnist,3638949.1220340533,True,-2.25248860532037
262,PQ,8,16,-0.9026491111200705,Mnist,-913011.4293769051,True,-5.007975726731928
263,PQ,8,16,-0.9133987115571672,Mnist,579434.1080598861,True,-3.6885343219699105
264,PQ,8,16,-0.8563284209393605,Mnist,1806860.561278596,True,0.10975895459712448
265,PQ,8,16,-0.9320293008471353,Mnist,-3563012.951416653,True,-1.703207437648393
266,PQ,8,16,-0.9442236141046223,Mnist,2398559.252266519,True,-6.084244823324941
267,PQ,8,16,-0.8643310012097254,Mnist,678779.7181873776,True,-0.9714389100704447
268,PQ,8,16,-0.9466569460698473,Mnist,-238426.76907078535,True,-0.8409329046369658
269,PQ,8,16,-0.9436032883842401,Mnist,-22995.67634855304,True,-1.2696051459312274
270,PQ,8,16,-0.9398605375551657,Mnist,-219874.0804505797,True,-4.277354636123284
271,PQ,8,16,-0.912482972787227,Mnist,-2037518.191765122,True,-1.2571620746353773
272,PQ,8,16,-0.9403651069722608,Mnist,1042880.2304658911,True,-2.315806764542904
273,PQ,8,16,-0.9033747500063887,Mnist,-31449.86675842537,True,-2.386787369410871
274,PQ,8,16,-0.8216529062005518,Mnist,804580.1700315059,True,-3.4688958030335435
275,PQ,8,16,-0.9091518592697455,Mnist,-340322.63854103396,True,-3.4070460963783082
276,PQ,8,16,-0.9465507733943044,Mnist,75488.72458080156,True,-2.799061046367237
277,PQ,8,16,-0.9096424269164669,Mnist,-2720847.790097979,True,-1.5658414925210093
278,PQ,8,16,-0.8927940259116987,Mnist,-2412569.3357162,True,-2.5427316503954804
279,PQ,8,16,-0.8593622771512657,Mnist,-1320984.9494240524,True,-1.913289850463053
280,PQ,8,16,-0.918608083950363,Mnist,-1459653.5122841327,True,-1.7299592804646582
281,PQ,8,16,-0.928034061386678,Mnist,922859.4287901316,True,3.5360471028759153
282,PQ,8,16,-0.9001835694726569,Mnist,264621.383232543,True,-2.4509514432582615
283,PQ,8,16,-0.9299739197645897,Mnist,496940.359468956,True,-2.759523317747351
284,PQ,8,16,-0.9516851587158753,Mnist,302225.38047620305,True,-1.1259625941432787
285,PQ,8,16,-0.9367022687851868,Mnist,-702590.0251843771,True,-3.370317806033242
286,PQ,8,16,-0.916167291704623,Mnist,-3138821.8881635615,True,-2.293914459165117
287,PQ,8,16,-0.9399077019536343,Mnist,-678811.6863296593,True,-2.8662943014701896
288,PQ,8,16,-0.9179100632743585,Mnist,-1071074.5726848783,True,-3.9950343964801127
289,PQ,8,16,-0.8937001407734254,Mnist,281406.6361268899,True,-2.4810594157719406
290,PQ,8,16,-0.9296211738928948,Mnist,-1783520.1496195635,True,-1.8337453134260042
291,PQ,8,16,-0.8860613207503587,Mnist,3142581.8632927705,True,-3.2245057944437505
292,PQ,8,16,-0.8907159282203981,Mnist,792805.0531712495,True,-1.938271719209159
293,PQ,8,16,-0.9370894068693779,Mnist,-1118022.787136444,True,-1.7913252904725867
294,PQ,8,16,-0.9332590593315554,Mnist,940343.8420054887,True,-3.179372925862528
295,PQ,8,16,-0.951802392238692,Mnist,1242757.0785981533,True,6.568552897902734
296,PQ,8,16,-0.9464810662803768,Mnist,-193302.29174344783,True,-2.4247596499295896
297,PQ,8,16,-0.9336909997194034,Mnist,-1830740.9685170893,True,-1.5705473066938427
298,PQ,8,16,-0.9388292705754323,Mnist,-1793194.7778929565,True,-3.882020713636606
299,PQ,8,16,-0.9184396851874729,Mnist,562790.5645281759,True,-2.7220379145885816
300,PQ,8,16,-0.9111830328341886,Mnist,-36111.542317604646,True,6.6335275638066
301,PQ,8,16,-0.8779226137047287,Mnist,-494964.4654655041,True,1.6654317173762498
302,PQ,8,16,-0.92862542758555,Mnist,336609.72587335866,True,-1.804007299887338
303,PQ,8,16,-0.9156598042868944,Mnist,741347.237035721,True,-3.5872737444348153
304,PQ,8,16,-0.9523447278406015,Mnist,189379.91894976213,True,-3.0798193556437288
305,PQ,8,16,-0.9139121338979024,Mnist,852266.4496145961,True,-2.0420385434330948
306,PQ,8,16,-0.9069714207526323,Mnist,125210.08039738699,True,-4.784950373115821
307,PQ,8,16,-0.8686008910868938,Mnist,-909359.5244945984,True,-2.297597718731937
