,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std
0,832,10000,Bolt,4,16,True,0.9327505415023513,0.015967783695384898,Mnist,4.335594177246094,0.0066,0.0083,0.008439453125,0.007804623910761347,354502908052.1298,720434504694.8734,True,256,0.0,0.22265625,0.71875,0.9921875,1.0,0.5703125,0.95703125,1.0,-0.9995943387685696,2.858837766872899,1316.5584396468917,1.3636894532021298
1,832,10000,Bolt,4,16,True,0.9346668838980006,0.015365975139137802,Mnist,4.080298185348511,0.00615,0.0075,0.0082296875,0.007529591200878288,354496670342.9188,720417534034.5933,True,256,5.0,0.23828125,0.71484375,0.9921875,1.0,0.58203125,0.9609375,1.0,-0.9996246595502202,2.764628373352431,1158.266245450701,1.328675623834327
2,832,10000,Bolt,4,64,True,0.9789982867481142,0.004970498373396657,Mnist,4.826959133148193,0.0022500000000000003,0.0027,0.002789453125,0.0018643253675063628,354320484373.379,719480482207.47,True,256,0.0,0.55859375,0.96875,1.0,1.0,0.875,1.0,1.0,-0.9989656574015573,11.90732362678536,7580.620651196001,3.302936760235901
3,832,10000,Bolt,4,64,True,0.980895150151011,0.004486247389815558,Mnist,4.660249948501587,0.0021,0.0025,0.0025300781249999998,0.0014133824655401964,354305599253.5616,719246472142.2394,True,256,5.0,0.546875,0.95703125,1.0,1.0,0.91015625,1.0,1.0,-0.9988465452420243,17.037241804701587,11154.825819907102,4.004940372060446
4,832,10000,PQ,4,16,,0.9318399032894478,0.016318205699172052,Mnist,4.115848064422607,0.0061,0.0071,0.008100390625,0.006643926373757623,49669708383.01844,89949360137.95122,True,256,,0.23046875,0.7421875,0.9921875,1.0,0.58203125,0.97265625,1.0,-0.5772542650708573,97862.32847595075,106238831.85887471,312.8290191997288
5,832,10000,PQ,4,64,,0.9792595230180359,0.004941567308113873,Mnist,4.479313135147095,0.0022,0.0034,0.0026996093749999998,0.0019380140053446746,16353651057.219906,27389129301.50431,True,256,,0.49609375,0.9609375,1.0,1.0,0.8828125,1.0,1.0,-0.18066516992931833,68920.49772142644,67408268.86592932,262.5270749494666
6,832,10000,OPQ,4,16,False,0.9469204545021057,0.011926142498850822,Mnist,3.9318439960479736,0.0046,0.0058,0.005879296875,0.004329621931314007,35795218432.0,60703981568.0,True,256,5.0,0.3046875,0.8203125,1.0,1.0,0.6640625,0.9921875,1.0,-0.17749588191509247,28844.306640625,17103544.0,169.83602905273438
7,832,10000,OPQ,4,64,False,0.9869054555892944,0.0031295425724238157,Mnist,4.273283004760742,0.0017,0.0033,0.002016796875,0.0010350833553343587,9498539008.0,15204775936.0,True,256,5.0,0.60546875,0.98046875,1.0,1.0,0.92578125,1.0,1.0,-0.1511322259902954,48900.0625,55813916.0,221.13352966308594
