,_algo,_code_bits,_ncodebooks,corr,dataset,err,norm_mean,rel_err
0,PQ,8,8,-0.8596559897440734,Mnist,664703.4476809654,True,0.735091607129572
1,PQ,8,8,-0.8381740259647186,Mnist,-903605.1246647387,True,-3.78415751973288
2,PQ,8,16,-0.9233955546138726,Mnist,-362243.506934377,True,-2.383001706734647
3,PQ,8,16,-0.8919977042829677,Mnist,-506169.9076291354,True,-2.2548191733123475
4,PQ,8,32,-0.9656910548394083,Mnist,143875.24454270524,True,-1.2173402798384076
5,PQ,8,32,-0.922218637860072,Mnist,586138.8520122656,True,0.7254098491544014
