,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rot_sz
0,256,1000000,Bolt,4,16,True,Deep1M,1131.0415661334991,0.003988500000000001,0.0180569,0.007583111,0.01056408126344544,True,1000,0.0,0.041,0.167,0.458,0.807,0.101,0.352,0.704,16.0
1,256,1000000,Bolt,4,32,True,Deep1M,1249.1380429267883,0.0006255,0.0031772000000000002,0.001261094,0.0019342587678912043,True,1000,0.0,0.125,0.433,0.811,0.982,0.322,0.717,0.959,16.0
2,256,1000000,Bolt,4,64,True,Deep1M,1672.1727859973907,0.000112,0.00037930000000000006,0.00017836099999999998,0.0002175657387526814,True,1000,0.0,0.297,0.771,0.983,1.0,0.64,0.949,0.998,16.0
3,256,1000000,PQ,8,8,,Deep1M,1369.8994870185852,0.0020215,0.0085223,0.0037655410000000003,0.006245217695670744,True,1000,,0.042,0.191,0.528,0.892,0.132,0.404,0.805,
4,256,1000000,PQ,8,16,,Deep1M,1307.7411060333252,0.000441,0.0016301,0.00077766,0.0010369629879605155,True,1000,,0.143,0.476,0.838,0.992,0.347,0.754,0.974,
5,256,1000000,PQ,8,32,,Deep1M,1480.152340888977,9e-05,0.00031,0.000147146,0.00020388500848272294,True,1000,,0.34,0.799,0.984,1.0,0.677,0.965,1.0,
6,256,1000000,OPQ,8,8,False,Deep1M,768.0986530780792,0.0005074999999999999,0.0021663,0.0009576069999999999,0.0015325763375933351,True,1000,20.0,0.131,0.46,0.841,0.986,0.335,0.728,0.965,
7,256,1000000,OPQ,8,16,False,Deep1M,812.8903608322144,9.7e-05,0.0003351,0.00015726199999999997,0.00019455931577799093,True,1000,20.0,0.328,0.774,0.979,1.0,0.662,0.96,1.0,
8,256,1000000,OPQ,8,32,False,Deep1M,902.909658908844,3e-05,6.910000000000003e-05,3.7775e-05,2.7248713272373064e-05,True,1000,20.0,0.547,0.971,1.0,1.0,0.901,1.0,1.0,
