,_algo,_code_bits,_ncodebooks,_quantize,corr,dataset,err,norm_mean,opq_iters,rel_err,rot_sz
0,Bolt,4,16,True,0.9177958017728508,Mnist,-9189624.0,True,0.0,-0.9998717495933367,32.0
1,Bolt,4,16,True,0.8827213487732426,Mnist,-8603674.0,True,0.0,-0.9998966909336553,32.0
2,Bolt,4,16,True,0.9403961551028053,Mnist,-9489047.0,True,0.0,-0.999895283642223,32.0
3,Bolt,4,16,True,0.8625123805070162,Mnist,-6556974.0,True,0.0,-0.9998888943755864,32.0
4,Bolt,4,16,True,0.8555654606890402,Mnist,-9986006.0,True,0.0,-0.9998797747576049,32.0
5,Bolt,4,16,True,0.9458161991611014,Mnist,-9418551.0,True,0.0,-0.9998979628909587,32.0
6,Bolt,4,16,True,0.9098609307724039,Mnist,-8265623.0,True,0.0,-0.9998795570435024,32.0
7,Bolt,4,16,True,0.8992160557784317,Mnist,-6641387.0,True,0.0,-0.9998949341276258,32.0
8,Bolt,4,16,True,0.8300201115805215,Mnist,-6855392.0,True,0.0,-0.9998896469977748,32.0
9,Bolt,4,16,True,0.9178364876976481,Mnist,-7900090.0,True,0.0,-0.9999127830104095,32.0
10,Bolt,4,16,True,0.8636007008206928,Mnist,-6263517.0,True,0.0,-0.9998882838757708,32.0
11,Bolt,4,16,True,0.7263064655086161,Mnist,-7948928.0,True,0.0,-0.9999047336777035,32.0
12,Bolt,4,16,True,0.9183985669339352,Mnist,-6664987.0,True,0.0,-0.9999099409455169,32.0
13,Bolt,4,16,True,0.8035876964508758,Mnist,-8011240.0,True,0.0,-0.9999192655532151,32.0
14,Bolt,4,16,True,0.9453875182508781,Mnist,-7361428.0,True,0.0,-0.999892469637879,32.0
15,Bolt,4,16,True,0.8602142064978431,Mnist,-5939712.0,True,0.0,-0.9999038014157722,32.0
16,Bolt,4,16,True,0.880734252105031,Mnist,-6458458.0,True,0.0,-0.9998934493044337,32.0
17,Bolt,4,16,True,0.8953962983166718,Mnist,-7101323.0,True,0.0,-0.9998970446133288,32.0
18,Bolt,4,16,True,0.8767419541630664,Mnist,-6774569.0,True,0.0,-0.9998922847321792,32.0
19,Bolt,4,16,True,0.8991854081539573,Mnist,-5502596.0,True,0.0,-0.9998672206687597,32.0
20,Bolt,4,16,True,0.9364242175570651,Mnist,-6736180.0,True,0.0,-0.9998721736537546,32.0
21,Bolt,4,16,True,0.8697452325440426,Mnist,-7724246.0,True,0.0,-0.9999035706714627,32.0
22,Bolt,4,16,True,0.8647886621365827,Mnist,-7990830.0,True,0.0,-0.9998831820373096,32.0
23,Bolt,4,16,True,0.8983419443420478,Mnist,-4445773.0,True,0.0,-0.9998942303544701,32.0
24,Bolt,4,16,True,0.9062729882558023,Mnist,-7529940.0,True,0.0,-0.9998809322853592,32.0
25,Bolt,4,16,True,0.9377469636389073,Mnist,-6537500.0,True,0.0,-0.9998911316808019,32.0
26,Bolt,4,16,True,0.899407355539031,Mnist,-8225035.0,True,0.0,-0.9998926478097906,32.0
27,Bolt,4,16,True,0.8766627861786319,Mnist,-6982084.0,True,0.0,-0.9999167612985755,32.0
28,Bolt,4,16,True,0.8486102687773527,Mnist,-9718196.0,True,0.0,-0.9998826083827124,32.0
29,Bolt,4,16,True,0.9382239068630953,Mnist,-978243.0,True,0.0,-0.9999023952409127,32.0
30,Bolt,4,16,True,0.9142672762453774,Mnist,-8377572.0,True,0.0,-0.9999230654931389,32.0
31,Bolt,4,16,True,0.9377598439933894,Mnist,-4395939.0,True,0.0,-0.9999019613785811,32.0
32,Bolt,4,16,True,0.9122453571895586,Mnist,-5782052.0,True,0.0,-0.9998929007445303,32.0
33,Bolt,4,16,True,0.8142901051108591,Mnist,-7274457.0,True,0.0,-0.9998649487691328,32.0
34,Bolt,4,16,True,0.9135536828328261,Mnist,-6620291.0,True,0.0,-0.9998949537177055,32.0
35,Bolt,4,16,True,0.8033557132245203,Mnist,-6797372.0,True,0.0,-0.9998952253310225,32.0
36,Bolt,4,16,True,0.8985260704636397,Mnist,-3862824.0,True,0.0,-0.9998908833116433,32.0
37,Bolt,4,16,True,0.9441564972180462,Mnist,-9796227.0,True,0.0,-0.9999038478925324,32.0
38,Bolt,4,16,True,0.8798056265350964,Mnist,-6007174.0,True,0.0,-0.9998561447499797,32.0
39,Bolt,4,16,True,0.9464166036095858,Mnist,-11909676.0,True,0.0,-0.9999000743817185,32.0
40,Bolt,4,16,True,0.9392401251563673,Mnist,-5834706.0,True,0.0,-0.9999074705787283,32.0
41,Bolt,4,16,True,0.9204464776809473,Mnist,-5989854.0,True,0.0,-0.9998847868466781,32.0
42,Bolt,4,16,True,0.9280990629578117,Mnist,-5944255.0,True,0.0,-0.9998743636282288,32.0
43,Bolt,4,16,True,0.9034545467006212,Mnist,-6223542.0,True,0.0,-0.9999039301227438,32.0
44,Bolt,4,16,True,0.9224369310210925,Mnist,-4953174.0,True,0.0,-0.9998786892205066,32.0
45,Bolt,4,16,True,0.880651547176871,Mnist,-6558387.0,True,0.0,-0.9998778911950326,32.0
46,Bolt,4,16,True,0.9190184344349697,Mnist,-5511247.0,True,0.0,-0.999895733390076,32.0
47,Bolt,4,16,True,0.9138917333160831,Mnist,-2809860.0,True,0.0,-0.9998867382345631,32.0
48,Bolt,4,16,True,0.9167376396130416,Mnist,-8373234.0,True,0.0,-0.9998825633758294,32.0
49,Bolt,4,16,True,0.8685395912685054,Mnist,-5800144.0,True,0.0,-0.999892574353032,32.0
50,Bolt,4,16,True,0.8855439381996294,Mnist,-7006110.0,True,0.0,-0.9999041407970357,32.0
51,Bolt,4,16,True,0.8545144279203755,Mnist,-6769139.0,True,0.0,-0.9998818737879759,32.0
52,Bolt,4,16,True,0.8636499396241462,Mnist,-7277706.0,True,0.0,-0.9998758960228603,32.0
53,Bolt,4,16,True,0.87425172006947,Mnist,-6525685.0,True,0.0,-0.9999030711494508,32.0
54,Bolt,4,16,True,0.8198916035377921,Mnist,-9609975.0,True,0.0,-0.9998833090698984,32.0
55,Bolt,4,16,True,0.8126578554305425,Mnist,-7603284.0,True,0.0,-0.9998677827077189,32.0
56,Bolt,4,16,True,0.8753469288132596,Mnist,-5606317.0,True,0.0,-0.999898272636748,32.0
57,Bolt,4,16,True,0.9420508891812535,Mnist,-6521079.0,True,0.0,-0.9999077884854121,32.0
58,Bolt,4,16,True,0.8857449803930756,Mnist,-5363868.0,True,0.0,-0.9998822867055003,32.0
59,Bolt,4,16,True,0.9162169781155108,Mnist,-6908180.0,True,0.0,-0.999880400276451,32.0
60,Bolt,4,16,True,0.8778940243483745,Mnist,-4919124.0,True,0.0,-0.9998888299758965,32.0
61,Bolt,4,16,True,0.8723466260188099,Mnist,-6272439.0,True,0.0,-0.9998889237788187,32.0
62,Bolt,4,16,True,0.920466886584278,Mnist,-6431350.0,True,0.0,-0.999882350597798,32.0
63,Bolt,4,16,True,0.905372062958136,Mnist,-8227006.0,True,0.0,-0.9999077143024682,32.0
64,Bolt,4,16,True,0.880915810568739,Mnist,-5756040.0,True,0.0,-0.9999035361418431,32.0
65,Bolt,4,16,True,0.9283465749028724,Mnist,-6270827.0,True,0.0,-0.9998744022119044,32.0
