,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
0,128,10000,Bolt,4,16,True,0.8871174393121944,0.023542841431861878,Convnet1M,1.0291237831115723,0.0038,0.0128,0.006048046875000001,0.007044101872155367,1012051.1510880137,273616.4549018266,True,256,0.0,0.29296875,0.8671875,0.99609375,1.0,0.67578125,0.984375,1.0,75277.82883385447,2.8023358427285156e+16,4.1932017231735595e+19,167401770.482076,16.0
1,128,10000,Bolt,4,16,True,0.8905187937285692,0.022459709316208876,Convnet1M,0.8693101406097412,0.004,0.01395,0.006199609375,0.006585634805006433,733323.4718169336,201037.24956560374,True,256,20.0,0.3125,0.83984375,0.99609375,1.0,0.671875,0.9921875,1.0,60420.8592014106,1.8786031287616684e+16,2.7957308979106992e+19,137062130.57200176,8.0
2,128,10000,Bolt,4,16,True,0.8899768010927288,0.022734667654421316,Convnet1M,0.9196269512176514,0.00385,0.01415,0.00639453125,0.007892077797878922,896941.7405987608,242226.64877781188,True,256,20.0,0.28125,0.8203125,0.99609375,1.0,0.69140625,0.98828125,1.0,66031.5982532693,2.2764379549668748e+16,3.3853856671893455e+19,150878677.0537732,16.0
3,128,10000,Bolt,4,16,True,0.8894740602571731,0.023485856191321826,Convnet1M,0.8548598289489746,0.0041,0.013649999999999999,0.00633125,0.007247539992128364,591012.3972238175,154789.88319388765,True,256,20.0,0.28515625,0.8203125,0.99609375,1.0,0.640625,0.984375,1.0,54286.70980142318,1.507695595021238e+16,2.2434938840094847e+19,122788244.56423149,32.0
4,128,10000,Bolt,4,32,True,0.9559229546080863,0.008119340290461767,Convnet1M,1.026386022567749,0.002,0.0045000000000000005,0.00256328125,0.0016586596195116217,3098274.0780675155,582949.5446915831,True,256,0.0,0.44140625,0.96484375,1.0,1.0,0.890625,1.0,1.0,139884.89825909794,9.553833649705986e+16,1.4296940199436362e+20,309092731.92567176,16.0
5,128,10000,Bolt,4,32,True,0.9581761664594155,0.0076684585546037826,Convnet1M,1.0055649280548096,0.0019,0.00395,0.0024242187499999997,0.0015476164179629387,4108196.4155456834,772887.1785461186,True,256,20.0,0.4296875,0.96484375,1.0,1.0,0.87109375,1.0,1.0,162159.19176792534,1.2787276178647541e+17,1.9147800391332073e+20,357592974.6106204,8.0
6,128,10000,Bolt,4,32,True,0.9581675296964206,0.007688857537813695,Convnet1M,0.9941909313201904,0.0019,0.0039,0.00242890625,0.0015607566446153409,3373122.407184078,624950.0156260164,True,256,20.0,0.42578125,0.96484375,1.0,1.0,0.875,1.0,1.0,147306.07870840104,1.0532163960770269e+17,1.5778098319845877e+20,324532922.68831813,16.0
7,128,10000,Bolt,4,32,True,0.9581201678361259,0.0077396593965129955,Convnet1M,1.0233738422393799,0.002,0.0039,0.00244140625,0.0016261307288963386,4174849.4894808074,768193.8792184748,True,256,20.0,0.44921875,0.9609375,1.0,1.0,0.8828125,1.0,1.0,164445.8252897668,1.3074353745214054e+17,1.959537049341023e+20,361584720.9295646,32.0
8,128,10000,Bolt,4,64,True,0.9904396996890135,0.0016889571789719508,Convnet1M,1.5993130207061768,0.0014,0.0021,0.0015171874999999999,0.0005532022368390695,10117300.171478745,1335223.3625386795,True,256,0.0,0.6015625,0.9921875,1.0,1.0,0.9765625,1.0,1.0,249163.64202855292,3.054324328773105e+17,4.576988859812735e+20,552659362.3515214,16.0
9,128,10000,Bolt,4,64,True,0.9911262614432235,0.0015981328262232315,Convnet1M,1.5730059146881104,0.0013,0.0022,0.001508984375,0.0005788908303867486,9259618.600683197,1232523.5865308593,True,256,20.0,0.66015625,1.0,1.0,1.0,0.984375,1.0,1.0,241043.8030855112,2.8322208440029894e+17,4.249323499561839e+20,532186082.3980498,8.0
10,128,10000,Bolt,4,64,True,0.9911194185780341,0.0016026616882829764,Convnet1M,1.5048329830169678,0.0013,0.00215,0.00150234375,0.0005789895351696241,7839593.913559453,1049762.7876543407,True,256,20.0,0.65625,1.0,1.0,1.0,0.9921875,1.0,1.0,221328.63986098586,2.388237855048104e+17,3.582704037807609e+20,488695955.08704966,16.0
11,128,10000,Bolt,4,64,True,0.9911090123771823,0.0016008363901064441,Convnet1M,1.5184648036956787,0.0013,0.0022,0.0015109375000000001,0.0005784184221597285,7786233.687150775,1013745.8145509934,True,256,20.0,0.65234375,1.0,1.0,1.0,0.98828125,1.0,1.0,220842.64193336258,2.3779139792278557e+17,3.567453285689766e+20,487638543.5456401,32.0
12,128,10000,PQ,4,16,,0.8873091386698271,0.022487911722262707,Convnet1M,1.0316450595855713,0.00375,0.0132,0.006387890625,0.007170701146020319,0.002055656325474837,0.0037662025392361962,True,256,,0.26171875,0.859375,0.99609375,1.0,0.68359375,0.99609375,1.0,-1.1630159734076277,10480093.460145615,12420183223.26912,3237.2970372734503,
13,128,10000,PQ,4,32,,0.9543843737788502,0.008478478539292587,Convnet1M,1.1175010204315186,0.0021,0.0043,0.002585546875,0.0018790960711676597,0.0008474680892850066,0.0014076605574995674,True,256,,0.4375,0.96484375,1.0,1.0,0.87890625,1.0,1.0,1.6044266174780706,9470672.90529087,14393151187.176899,3077.4454229289113,
14,128,10000,PQ,4,64,,0.9904138137107669,0.0017733400943426548,Convnet1M,1.1031579971313477,0.0014,0.0021,0.0015249999999999999,0.0004955268660728699,0.0001682810680177327,0.0002638143874549595,True,256,,0.6015625,1.0,1.0,1.0,0.9765625,1.0,1.0,-0.1320465862084501,54870.338061178816,32039700.91423139,234.24414747198676,
