,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
14,832,10000,PQ,4,64,,0.9790930898398291,0.0050324341567738,Mnist,4.386243104934692,0.00215,0.00435,0.00265078125,0.0018879550814700113,16405681324.952381,27933112631.979214,True,256,,0.5390625,0.97265625,1.0,1.0,0.8828125,0.99609375,1.0,1.2144421181275509,4674725.0245456,7354412909.8802185,2162.1109013359933,
15,832,10000,PQ,8,8,,0.9644588122151346,0.00789114677717451,Mnist,10.394997119903564,0.0033,0.00695,0.00393125,0.002761729247681604,23879952976.154125,41746434514.52098,True,256,,0.39453125,0.9296875,1.0,1.0,0.80078125,1.0,1.0,0.05548507602554804,4696928.768701313,6372866565.440303,2167.2398957251403,
16,832,10000,PQ,8,16,,0.981354203406445,0.004379591439145944,Mnist,8.209285020828247,0.002,0.00365,0.0023453125,0.001245106632920952,12746447543.730412,22545551887.599613,True,256,,0.5078125,0.99609375,1.0,1.0,0.94140625,1.0,1.0,-0.02246329098458287,1030830.993748761,1039034893.8611734,1015.2984749541196,
17,832,10000,PQ,8,32,,0.9919255942490964,0.0019015470222511898,Mnist,9.067975044250488,0.0015,0.0021,0.0016015625000000001,0.0005595735506559884,5705237736.514694,10672884627.614737,True,256,,0.66015625,0.99609375,1.0,1.0,0.97265625,1.0,1.0,-0.798553061277761,1022373.2251044834,1503933048.6299794,1011.1244173777491,
18,832,10000,OPQ,4,16,False,0.9551006555557251,0.010126306675374508,Mnist,3.7770628929138184,0.0038,0.00805,0.00476328125,0.004045606627367327,30066724864.0,50540695552.0,True,256,20.0,0.32421875,0.89453125,1.0,1.0,0.76171875,0.99609375,1.0,-0.9581543803215027,1999605.375,2278218752.0,1414.0738525390625,
19,832,10000,OPQ,4,32,False,0.9782655835151672,0.005578354466706514,Mnist,3.9690160751342773,0.0022,0.0043,0.00272421875,0.0018153101531552225,15124092928.0,25713436672.0,True,256,20.0,0.4765625,0.96484375,1.0,1.0,0.87890625,1.0,1.0,1.3968745470046997,14779893.0,22766280704.0,3844.462158203125,
20,832,10000,OPQ,4,64,False,0.9908392429351807,0.0023742779158055782,Mnist,4.445724010467529,0.0015,0.00255,0.0017222656249999998,0.0006823187887222213,6286696960.0,9859193856.0,True,256,20.0,0.65625,0.99609375,1.0,1.0,0.96484375,1.0,1.0,-0.3536680340766907,238537.109375,230510592.0,488.40252685546875,
21,832,10000,OPQ,8,8,False,0.9696388244628906,0.006999355740845203,Mnist,6.819114923477173,0.0027,0.0052,0.0031109375,0.0015823851841741156,19926976512.0,34637791232.0,True,256,20.0,0.44921875,0.921875,1.0,1.0,0.84375,1.0,1.0,-2.0341250896453857,4777739.5,6340686336.0,2185.802978515625,
22,832,10000,OPQ,8,16,False,0.9854291677474976,0.0035037945490330458,Mnist,6.319283962249756,0.0018,0.0030499999999999998,0.002047265625,0.0008327244581452856,9681956864.0,16797319168.0,True,256,20.0,0.578125,0.984375,1.0,1.0,0.9453125,1.0,1.0,-1.2482150793075562,2075315.375,2865355008.0,1440.594970703125,
23,832,10000,OPQ,8,32,False,0.9935992956161499,0.0015594306169077754,Mnist,6.88255500793457,0.0014,0.0021,0.001528515625,0.00044852987261815615,4420924416.0,7935220736.0,True,256,20.0,0.6953125,1.0,1.0,1.0,0.98046875,1.0,1.0,-1.0873245000839233,1534242.75,2357732096.0,1238.6451416015625,
