,X_cols,X_rows,_algo,_code_bits,_ncodebooks,_quantize,corr_mean,corr_std,dataset,eval_time_secs,fracs_below_max_50th,fracs_below_max_90th,fracs_below_max_mean,fracs_below_max_std,mse_mean,mse_std,norm_mean,nqueries,opq_iters,recall@1,recall@10,recall@100,recall@1000,recall@5,recall@50,recall@500,rel_err_mean,rel_err_sq_mean,rel_err_sq_std,rel_err_std,rot_sz
0,512,10000,Bolt,4,16,True,0.7738145727332735,0.10844582264286266,LabelMe,2.834303855895996,0.12865,0.47640000000000005,0.18948828125,0.18604560979816454,848369.9331203611,511769.71257332823,True,256,0.0,0.0390625,0.12890625,0.3515625,0.84375,0.08984375,0.25390625,0.6953125,3571.5465000065,46020843198258.695,2.8488871423064536e+16,6783865.449897593,16.0
1,512,10000,Bolt,4,16,True,0.7549975934343636,0.11846839696451968,LabelMe,2.4725799560546875,0.128,0.5212,0.20585625000000002,0.20620527479083192,855444.3262464257,359287.53343097004,True,256,20.0,0.0234375,0.1171875,0.33203125,0.8359375,0.08203125,0.23046875,0.66015625,3571.671235750902,51135784188832.77,3.3440196348761196e+16,7150928.01194344,8.0
2,512,10000,Bolt,4,16,True,0.7581925603222532,0.11637628066877208,LabelMe,2.4772861003875732,0.13190000000000002,0.5188,0.205751953125,0.20409719267712947,1149036.50859306,509074.7650246712,True,256,20.0,0.01953125,0.1171875,0.3203125,0.828125,0.07421875,0.2578125,0.6953125,4163.215232692273,68708315038666.125,4.465433467770381e+16,8289046.851496561,16.0
3,512,10000,Bolt,4,16,True,0.7555258331164334,0.11905039121723279,LabelMe,2.464884042739868,0.13115,0.51115,0.20491210937499998,0.20490388612389843,865265.428524757,360449.8799934256,True,256,20.0,0.0234375,0.09765625,0.33984375,0.83203125,0.06640625,0.2421875,0.65234375,3584.716020385407,51343258467453.38,3.3242007970045236e+16,7165420.12845475,32.0
4,512,10000,Bolt,4,32,True,0.8010254839901689,0.10169670687547132,LabelMe,2.6605429649353027,0.0974,0.46904999999999997,0.17472539062499998,0.18896723328067663,1654472.2025346993,805801.1251913579,True,256,0.0,0.04296875,0.16796875,0.41015625,0.86328125,0.1171875,0.34375,0.71484375,4880.49011254652,96424236493469.7,6.214602286798948e+16,9819583.121206617,16.0
5,512,10000,Bolt,4,32,True,0.7947687669732594,0.10704837378029637,LabelMe,2.5937819480895996,0.1124,0.5067999999999999,0.182779296875,0.19398423381764332,2182609.1383037227,971984.4944802942,True,256,20.0,0.04296875,0.14453125,0.3671875,0.859375,0.12109375,0.26953125,0.72265625,5609.990751318001,128929125170730.1,8.373633994966107e+16,11354694.786683334,8.0
6,512,10000,Bolt,4,32,True,0.7948509728096611,0.10700937953853094,LabelMe,2.599838972091675,0.1094,0.5003,0.183478125,0.19393177115994784,2444239.5929701664,1048382.7198040817,True,256,20.0,0.03515625,0.15234375,0.3671875,0.859375,0.12890625,0.27734375,0.71875,5919.481486824177,144909585706560.03,9.422818475164184e+16,12037838.28875845,16.0
7,512,10000,Bolt,4,32,True,0.8286631463821458,0.089472334969866,LabelMe,2.58247709274292,0.07644999999999999,0.38595,0.147725390625,0.16439610516791042,1125846.9223165223,394836.4846851645,True,256,20.0,0.0625,0.203125,0.47265625,0.88671875,0.140625,0.3359375,0.78125,4039.540368618018,68536120263642.32,4.57388084175716e+16,8278653.510430059,32.0
8,512,10000,Bolt,4,64,True,0.8717566494139642,0.06585662026942474,LabelMe,2.887037992477417,0.06005,0.25895,0.10104218749999999,0.11340614794661638,2695819.5554745975,1408554.652499019,True,256,0.0,0.09375,0.265625,0.56640625,0.94140625,0.203125,0.43359375,0.87109375,6569.116642921861,156612208695144.75,1.0270411117700026e+17,12514478.236900304,16.0
9,512,10000,Bolt,4,64,True,0.8543092292272516,0.07622411328222027,LabelMe,3.1192080974578857,0.0635,0.30115000000000003,0.11923398437499999,0.13823161940335776,7549347.515436715,3142523.6448431434,True,256,20.0,0.0625,0.2109375,0.53125,0.91015625,0.16796875,0.359375,0.8359375,10625.624503333092,453057915468993.9,3.016755613228627e+17,21285154.511186853,8.0
10,512,10000,Bolt,4,64,True,0.8708320881429084,0.06912792775405574,LabelMe,3.0390801429748535,0.0601,0.30495,0.10893437499999999,0.13069663133898812,3373735.6789788874,1260357.9603687772,True,256,20.0,0.08203125,0.234375,0.55859375,0.9453125,0.1796875,0.390625,0.859375,7123.178157585412,205350887854793.53,1.3715191503330563e+17,14330067.589342574,16.0
11,512,10000,Bolt,4,64,True,0.8902715193950019,0.06398291992198518,LabelMe,3.018198013305664,0.0464,0.2205,0.084892578125,0.0963237537207374,7285230.945795346,2731952.03526893,True,256,20.0,0.09375,0.25,0.6328125,0.96484375,0.19140625,0.5078125,0.890625,10398.822684492183,444080836805015.44,2.9446393007092883e+17,21073223.025192477,32.0
12,512,10000,PQ,4,16,,0.7626230185810325,0.11995721299485894,LabelMe,2.4600579738616943,0.12390000000000001,0.46625,0.18904453124999998,0.18824901427721413,0.02028721826577793,0.03558308116516757,True,256,,0.0546875,0.14453125,0.359375,0.84765625,0.109375,0.2578125,0.68359375,-0.5374111899902696,132208.37685556064,103754608.92331901,363.6043014662692,
13,512,10000,PQ,4,32,,0.8111139983170397,0.09301785463590785,LabelMe,2.6848549842834473,0.0948,0.39365,0.151648828125,0.16037289456490678,0.014073378522020326,0.02597341185422857,True,256,,0.046875,0.15234375,0.44921875,0.90625,0.109375,0.3515625,0.7890625,-0.2285862936699495,114588.37616581804,95466422.82270408,338.50897168926616,
14,512,10000,PQ,4,64,,0.8728470000262437,0.07499671935702627,LabelMe,3.051086902618408,0.05335,0.2668,0.0931296875,0.10706321209583311,0.011445157139663913,0.02145551845618945,True,256,,0.0859375,0.25,0.55859375,0.953125,0.2109375,0.45703125,0.88671875,-0.09738936633216504,78529.12128515837,69588294.08826755,280.2304619424335,
15,512,10000,PQ,8,8,,0.8275431227318644,0.08458893822067286,LabelMe,4.894686937332153,0.044300000000000006,0.21810000000000002,0.08917265625,0.11301103735838963,0.01613711669519092,0.02734951632800225,True,256,,0.0703125,0.265625,0.66796875,0.96484375,0.1953125,0.53125,0.921875,-0.5585404989762904,53279.52511824692,35719150.03650107,230.82290430275307,
16,512,10000,PQ,8,16,,0.8947483211613587,0.059547569510666774,LabelMe,5.2288830280303955,0.0316,0.1806,0.064976953125,0.08714539695835376,0.005974072271034852,0.011068651976193526,True,256,,0.07421875,0.390625,0.78515625,0.98828125,0.27734375,0.6328125,0.9609375,-0.2525585786681407,131719.585532623,125210402.68652849,362.9318417372431,
17,512,10000,PQ,8,32,,0.9321659674538136,0.04087351681118443,LabelMe,5.946231842041016,0.0195,0.08315,0.03427265625,0.04349704231116566,0.004288255571729906,0.0078748919802981,True,256,,0.16796875,0.50390625,0.87109375,0.9921875,0.41015625,0.76953125,0.97265625,-0.21956200018873887,47848.69062075545,33565514.993772395,218.743325414248,
18,512,10000,OPQ,4,16,False,0.837507963180542,0.06349343061447144,LabelMe,2.427577018737793,0.054,0.30005000000000004,0.10866953124999999,0.13517773864353652,0.013684576377272606,0.02635291963815689,True,256,20.0,0.10546875,0.3046875,0.6171875,0.91796875,0.23828125,0.47265625,0.8515625,-0.3974619507789612,31518.6875,21754120.0,177.53463745117188,
19,512,10000,OPQ,4,32,False,0.9072927236557007,0.043290309607982635,LabelMe,2.544377088546753,0.03165,0.1565,0.061473046875000006,0.07826873238299924,0.008168932050466537,0.016835976392030716,True,256,20.0,0.12890625,0.42578125,0.74609375,0.96484375,0.3359375,0.640625,0.921875,-0.22426806390285492,34570.37890625,23720770.0,185.93104553222656,
20,512,10000,OPQ,4,64,False,0.9436761140823364,0.02711433172225952,LabelMe,2.8387949466705322,0.01745,0.10135,0.03721953125,0.04712308941517177,0.005205187015235424,0.01167250145226717,True,256,20.0,0.203125,0.49609375,0.84375,0.984375,0.39453125,0.765625,0.97265625,-0.10319960862398148,47623.73046875,42412072.0,218.22862243652344,
21,512,10000,OPQ,8,8,False,0.8807343244552612,0.054319512099027634,LabelMe,3.7564280033111572,0.0433,0.2037,0.07949921875,0.10037264746316422,0.007798933424055576,0.014926953241229057,True,256,20.0,0.08984375,0.33984375,0.68359375,0.96875,0.265625,0.5859375,0.921875,-0.2237945795059204,159216.234375,136227616.0,399.01904296875,
22,512,10000,OPQ,8,16,False,0.9327563047409058,0.034232065081596375,LabelMe,4.130209922790527,0.025849999999999998,0.1019,0.0421953125,0.05568326072440751,0.004050960764288902,0.008341214619576931,True,256,20.0,0.17578125,0.484375,0.85546875,0.99609375,0.3671875,0.7421875,0.98828125,-0.13325969874858856,27408.15625,19014728.0,165.55401611328125,
23,512,10000,OPQ,8,32,False,0.9647096395492554,0.018038803711533546,LabelMe,4.736938953399658,0.01105,0.0383,0.0172859375,0.021307436107990414,0.0022789144422858953,0.005054332781583071,True,256,20.0,0.2734375,0.65234375,0.9375,1.0,0.55078125,0.8828125,1.0,-0.2604278028011322,28934.87109375,30962310.0,170.102294921875,
